# period  BIC_array
1.626942859444049816e+02 1.375743576063797491e+00
1.633771401538439534e+02 8.863232429833374226e-01
1.640657506221635913e+02 2.286378995149703997e+00
1.647601904427798445e+02 3.644339472288152137e+00
1.654605339518967639e+02 4.678898613019356389e+00
1.661668567550326827e+02 6.899593754229982778e+00
1.668792357542287448e+02 1.227427790128351148e+01
1.675977491759606153e+02 5.834936867523737192e+00
1.683224765997738928e+02 1.773432329779552674e+00
1.690534989876659324e+02 1.994905327870213796e+00
1.697908987142369028e+02 4.673157292078457203e+00
1.705347595976328705e+02 8.495351816257965538e+00
1.712851669313061791e+02 1.117582245440110000e+01
1.720422075166180491e+02 1.178076379781526839e+01
1.728059696963095746e+02 1.220464894693029123e+01
1.735765433888681173e+02 1.389896905968979013e+01
1.743540201238174063e+02 1.426899016097030426e+01
1.751384930779604190e+02 1.242087525834796224e+01
1.759300571126047714e+02 6.778500461228219365e+00
1.767288088118025371e+02 8.675445095607585699e-01
1.775348465216363536e+02 1.858228600746826942e+00
1.783482703905853839e+02 3.636848104204972287e+00
1.791691824110063180e+02 4.990205320306785097e+00
1.799976864617650563e+02 6.499158711848650682e+00
1.808338883520569311e+02 7.895992114095037095e+00
1.816778958664538095e+02 6.122994636007575764e+00
1.825298188112186892e+02 3.154917261355763003e+00
1.833897690619296270e+02 4.414277697551881374e+00
1.842578606124560565e+02 9.492268834387857623e+00
1.851342096253329430e+02 1.478813309459374636e+01
1.860189344835790735e+02 1.455581447318911614e+01
1.869121558440085664e+02 8.598092988708259554e+00
1.878139966920852828e+02 3.152600656696876058e+00
1.887245823983734851e+02 1.212103618363641999e+00
1.896440407766383771e+02 3.148150704030285851e-01
1.905725021436531676e+02 -5.467896989927112372e-03
1.915100993807718908e+02 4.093066976807904211e-01
1.924569679973287180e+02 1.656901390387588435e+00
1.934132461959274565e+02 2.597019394675442072e+00
1.943790749396869160e+02 1.607943635275319139e+00
1.953545980215114923e+02 9.976243844998862187e-01
1.963399621354580802e+02 4.037468281924816438e-01
1.973353169502736932e+02 3.193389646085620370e-01
1.983408151851812420e+02 1.558318023095381477e+00
1.993566126879944136e+02 8.625322929238024017e+00
2.003828685156448444e+02 1.372654294903952632e+01
2.014197450172098343e+02 1.240032742375635166e+01
2.024674079195309560e+02 8.425680745417110984e+00
2.035260264155187997e+02 6.096671052202225383e+00
2.045957732552423352e+02 4.148559257241799969e+00
2.056768248399062600e+02 1.649521027965874964e+00
2.067693613188237123e+02 4.352825548721739324e-02
2.078735666894955330e+02 2.208060393940343147e-01
2.089896289009141412e+02 8.579180279884894844e-01
2.101177399602127593e+02 6.776851225256820044e+00
2.112580960427877415e+02 1.004867280401290941e+01
2.124108976060260829e+02 9.709002923339056679e+00
2.135763495067772624e+02 1.079251915759880376e+01
2.147546611227136566e+02 1.174571328938773718e+01
2.159460464777301070e+02 1.223721987011677470e+01
2.171507243715413438e+02 1.087694523568643490e+01
2.183689185136414892e+02 8.185122195903147713e+00
2.196008576617976757e+02 5.521119192065924608e+00
2.208467757652584282e+02 5.323440988136468377e+00
2.221069121128648476e+02 5.774137050674937655e+00
2.233815114862616724e+02 1.245508219224211643e+01
2.246708243184137928e+02 1.647099688201194567e+01
2.259751068576445050e+02 1.439864472728817191e+01
2.272946213374210060e+02 3.943770064247360096e+00
2.286296361521226856e+02 1.254207565874310149e+00
2.299804260390410775e+02 1.231343004989099654e+00
2.313472722668691119e+02 1.711696054151445878e+00
2.327304628309529164e+02 1.886518878528249843e+00
2.341302926555890735e+02 1.686379187496129362e+00
2.355470638036675552e+02 1.161112326447920395e+00
2.369810856939721759e+02 5.969249949189361359e-01
2.384326753264672050e+02 5.889030643452315417e-01
2.399021575159149506e+02 1.009358837771486606e+00
2.413898651341858113e+02 1.555551748433572357e+00
2.428961393616400528e+02 2.161097116703160737e+00
2.444213299479808654e+02 2.156441429445607127e+00
2.459657954829968105e+02 2.991598762436012748e+00
2.475299036776347350e+02 6.365500283290259631e-01
2.491140316558647783e+02 1.390016844587194100e-01
2.507185662578253584e+02 1.578157323158961844e-01
2.523439043547591893e+02 3.990169996306178746e-01
2.539904531762787485e+02 1.275556819598511993e+01
2.556586306505288348e+02 1.030885387569654199e+01
2.573488657578424181e+02 9.043759595445408195e+00
2.590615988985186959e+02 9.800927029974673133e+00
2.607972822753852711e+02 1.203458984334201887e+01
2.625563802918431975e+02 1.237723014594652682e+01
2.643393699661303344e+02 1.661062988878953206e+01
2.661467413625793483e+02 9.441948668774301723e+00
2.679789980406891914e+02 1.635821368575790302e+00
2.698366575228752708e+02 2.343191773891817320e+00
2.717202517818098499e+02 1.046198272435384524e+01
2.736303277483171996e+02 1.870581806189130702e+01
2.755674478408423624e+02 1.805381243429835081e+01
2.775321905175701431e+02 9.355350364838756150e+00
2.795251508523319330e+02 3.639959708991284515e+00
2.815469411355064722e+02 7.289891202485421218e-01
2.835981915011878982e+02 1.980465438074077156e-01
2.856795505819704886e+02 4.122543429254506009e-01
2.877916861927809009e+02 1.112481951520692292e+00
2.899352860452701748e+02 2.209434991152392058e+00
2.921110584943727417e+02 3.221907247815522624e+00
2.943197333187338245e+02 2.814473306394006613e+00
2.965620625368118795e+02 9.594224441383119029e-01
2.988388212605734111e+02 2.891571409529944958e-01
3.011508085888154937e+02 2.470305320685213246e-01
3.034988485422791200e+02 2.552446624505932959e-01
3.058837910428525220e+02 2.901088819446613343e-01
3.083065129393085613e+02 2.853122144866802046e-01
3.107679190821760358e+02 3.919481665296018491e-01
3.132689434505144845e+02 7.013254911005049053e-01
3.158105503335393678e+02 1.153549143825529200e+00
3.183937355702373111e+02 1.699572037428310978e+00
3.210195278503205714e+02 1.896546054028704020e+00
3.236889900800911164e+02 1.452779509140952996e+00
3.264032208170223157e+02 1.837432082431746494e+00
3.291633557771290270e+02 5.728357705593822402e+00
3.319705694194688590e+02 7.200027573395402669e+00
3.348260766124199677e+02 8.015717809913951442e+00
3.377311343867016831e+02 9.326216692796748475e+00
3.406870437804527114e+02 1.085282487565837073e+01
3.436951517820562572e+02 7.088946216293351199e+00
3.467568533768073280e+02 1.662898599371004593e+00
3.498735937039562600e+02 3.828956516842936253e-01
3.530468703311351533e+02 1.059574268869624802e+00
3.562782356536894781e+02 1.031583069350224946e+01
3.595692994269888345e+02 6.300727665076209405e+00
3.629217314403985029e+02 4.608020488456304520e+00
3.663372643422425767e+02 4.463321340583632946e+00
3.698176966257996696e+02 4.450804054966283729e+00
3.733648957871454854e+02 3.132314836936615166e+00
3.769808016664897536e+02 1.996458019653687188e+00
3.806674299855711183e+02 1.228863082544108920e+00
3.844268760946607131e+02 8.833994118866854706e+00
3.882613189438127392e+02 1.233965589595322854e+01
3.921730252941755452e+02 1.190087368555398939e+01
3.961643541864643225e+02 1.164704294305798271e+01
4.002377616851069888e+02 1.272087172916687337e+01
4.043958059181103977e+02 1.536916470849803318e+01
4.086411524343755559e+02 1.562226837865625839e+01
4.129765799020413510e+02 6.329464324754241034e+00
4.174049861734523006e+02 7.745481412888466366e-01
4.219293947445696631e+02 3.207378029108554074e-02
4.265529616390805927e+02 2.287392056859118838e-01
4.312789827501459285e+02 3.243345818597447305e-01
4.361109016756766437e+02 2.841523051490071339e-01
4.410523180862809340e+02 3.111985511712305197e-01
4.461069966686179100e+02 7.544249814405077359e-01
4.512788766908514617e+02 1.189237322232571614e+00
4.565720822412845905e+02 1.192645964625398847e+00
4.619909331960978420e+02 8.761276466180731859e-01
4.675399569774994575e+02 6.064521768954023173e-01
4.732239011695446038e+02 5.941427075555054671e-01
4.790477470655144430e+02 4.578752619201509333e-01
4.850167242281040672e+02 2.075141015745884943e-01
4.911363261518717422e+02 1.444588988232169413e-01
4.974123271265465860e+02 1.213798808026353981e-01
5.038508004100036146e+02 3.174942428547353757e-01
5.104581378311222579e+02 1.206091487894070724e+00
5.172410709555372250e+02 2.515668163109182842e+00
5.242066939616073569e+02 2.769183645167657914e+00
5.313624883900247369e+02 1.967620833734088137e+00
5.387163499485757256e+02 1.251412341808702422e+00
5.462766175739474193e+02 5.060762886269856153e-01
5.540521049754624983e+02 5.536953010974627887e-01
5.620521349115930434e+02 1.552979043229697709e+00
5.702865764795238874e+02 2.455221504395979082e+00
5.787658857313538192e+02 4.323679591469726802e+00
5.875011499683977263e+02 5.298939787277333835e+00
5.965041361081384821e+02 4.874784083655526956e+00
6.057873435674966913e+02 4.484730888699061779e+00
6.153640621622021172e+02 4.077963380991292297e+00
6.252484355862603707e+02 1.166337389226299592e+00
6.354555311091883141e+02 1.614677480164175449e+00
6.460014162133285254e+02 1.604539937361295188e+00
6.569032429910872679e+02 1.077342166602647922e+00
6.681793412345161869e+02 4.442504626595109585e-01
6.798493212799405683e+02 5.000942635444971529e-02
6.919341878214668213e+02 5.650871381640172331e-01
7.044564660829195191e+02 1.630591666191833156e+00
7.174403419426799928e+02 2.052542978994210898e+00
7.309118178453785504e+02 2.070547277622551974e+00
7.448988866151817092e+02 1.821924448194010893e+00
7.594317256154675988e+02 2.246263198183669374e+00
7.745429140888657003e+02 1.862859497866452330e+00
7.902676769719001868e+02 1.559881126500101800e+00
8.066441590246323585e+02 1.699613890244421555e+00
8.237137337658048182e+02 2.334798050651016865e+00
8.415213524806416672e+02 2.848109368577439682e+00
8.601159394995296452e+02 2.868267416978397932e+00
8.795508410662337155e+02 1.586124526110040733e+00
8.998843364678526768e+02 2.015136178116847532e-01
9.211802217405182773e+02 3.621216968940643710e-02
9.435084782648879127e+02 3.714399567419377490e-01
9.669460410125535645e+02 1.082863582655619439e+00
9.915776842126851989e+02 1.609337421423362002e+00
1.017497045924063286e+03 1.231480463419984517e+00
1.044807817611144173e+03 7.301945859489364921e-01
1.073625130581519443e+03 6.193677298379043350e-01
1.104077178370851243e+03 1.003991327171902981e+01
1.136307123289356468e+03 8.933180470163250675e+00
1.170475346942050464e+03 7.437281233313257189e+00
1.206762119369250968e+03 4.414748599284934016e+00
1.245370780559519972e+03 2.102172314935302211e+00
1.286531552876056821e+03 2.030756461951312986e+00
1.330506135352114825e+03 2.051790611150408949e+00
1.377593273549977766e+03 1.728058842443687126e+00
1.428135555529537896e+03 4.379358769150201169e-01
1.482527760811108010e+03 1.298596950355204172e-01
1.541227192758937917e+03 8.533460308460689703e-01
1.604766566771621683e+03 2.416292056201058358e+00
1.673770223562714591e+03 3.500117774142552207e+00
1.748974713333433783e+03 4.303313106344035077e+00
1.831255190237016222e+03 4.987423800682790898e+00
1.921659625010619038e+03 4.786934975785158031e+00
2.021453677821362589e+03 5.146317212914482297e+00
2.132180318775114301e+03 5.424879900605503735e+00
2.255740178477892641e+03 2.242697110230835733e-01
2.394501555083283165e+03 1.355239848438060335e+00
2.551453685058904739e+03 3.814225313809970430e+00
2.730424520701954862e+03 5.183650294003712133e+00
2.936397077363690187e+03 5.301963659564819409e+00
3.175980647189545834e+03 4.294772695479508684e+00
3.458133187224176254e+03 4.296124685875611249e+00
3.795306310997781566e+03 4.335720005878073380e+00
4.205332475556282589e+03 4.234519086776401764e+00
4.714683628505709748e+03 3.949412613782243398e+00
5.364424342097137924e+03 3.658668834555413696e+00
6.221874243116209072e+03 3.433742274264773187e+00
7.405583075651096806e+03 3.550973825277623064e+00
9.145512868013280240e+03 3.312723817901769507e+00
1.195411224920403220e+04 3.295579153561561725e+00
1.725232443651250287e+04 3.873574959089296499e-01
3.098547468499979004e+04 3.611300412767093349e-01
