# period  BIC_array
1.467233087461110053e+01 9.449704878118154738e-01
1.467660073356139705e+01 1.461069876508304333e+00
1.468087307841565092e+01 1.572667934074615914e+00
1.468514791134542463e+01 1.372191184588473334e+00
1.468942523452481375e+01 9.624446454986355093e-01
1.469370505013045047e+01 4.790382916928592749e-01
1.469798736034150011e+01 1.271813647674662207e-01
1.470227216733966813e+01 1.356701852055266500e-01
1.470655947330920732e+01 4.015259411656870725e-01
1.471084928043691953e+01 6.764783979544972681e-01
1.471514159091215568e+01 8.842339152248541723e-01
1.471943640692682820e+01 1.013082928214089407e+00
1.472373373067540214e+01 9.724840620364147981e-01
1.472803356435491295e+01 5.932931473344069673e-01
1.473233591016495758e+01 1.612639773410364796e-01
1.473664077030770336e+01 1.633376591394153365e-02
1.474094814698790223e+01 1.735405742722377909e-01
1.474525804241287297e+01 4.162831179870636333e-01
1.474957045879252071e+01 6.559232233288412317e-01
1.475388539833934232e+01 7.678484730644186129e-01
1.475820286326841391e+01 6.746566832932785474e-01
1.476252285579741397e+01 6.079893379153418209e-01
1.476684537814661091e+01 8.458249764699985462e-01
1.477117043253888262e+01 1.358284761385675665e+00
1.477549802119970401e+01 1.970628331924103804e+00
1.477982814635716480e+01 2.407018090056908477e+00
1.478416081024196416e+01 2.270115083704240533e+00
1.478849601508741785e+01 1.475245713244135004e+00
1.479283376312946352e+01 5.290300090910022845e-01
1.479717405660666074e+01 2.209269541333469533e-02
1.480151689776019808e+01 3.734994095066213049e-01
1.480586228883389843e+01 1.898697732861819532e+00
1.481021023207421905e+01 4.466819707247168481e+00
1.481456072973024973e+01 6.653891330997339537e+00
1.481891378405373771e+01 6.544640100110541425e+00
1.482326939729906634e+01 5.050653591588229574e+00
1.482762757172327461e+01 3.383239839392331305e+00
1.483198830958605363e+01 2.257458828324843125e+00
1.483635161314975726e+01 2.050664794449858164e+00
1.484071748467940033e+01 2.479924451055580903e+00
1.484508592644266578e+01 3.047357422624031642e+00
1.484945694070990463e+01 3.379391235790194514e+00
1.485383052975414664e+01 2.945246623497496330e+00
1.485820669585109499e+01 1.841507567080384433e+00
1.486258544127913872e+01 6.809804501551752764e-01
1.486696676831935804e+01 1.961350311021305970e-01
1.487135067925551724e+01 5.378890670091323045e-01
1.487573717637407356e+01 1.279195624037242851e+00
1.488012626196418609e+01 1.971257076485244397e+00
1.488451793831772108e+01 2.302312318812710146e+00
1.488891220772924306e+01 2.059927401937443392e+00
1.489330907249603086e+01 1.307984683514405333e+00
1.489770853491807934e+01 5.403621026158589302e-01
1.490211059729809584e+01 1.972034759254484015e-01
1.490651526194151799e+01 3.484370310319491182e-01
1.491092253115650301e+01 8.029701841302312459e-01
1.491533240725394194e+01 1.276771937859166428e+00
1.491974489254746317e+01 1.625678187368521321e+00
1.492415998935342714e+01 1.936085688812795524e+00
1.492857769999094053e+01 2.357054615001970888e+00
1.493299802678185983e+01 2.776153214931468938e+00
1.493742097205078778e+01 3.021401158871640291e+00
1.494184653812508401e+01 3.190884494730084953e+00
1.494627472733486151e+01 3.623435360915550518e+00
1.495070554201300972e+01 4.344101286072941548e+00
1.495513898449517320e+01 4.977649386440361923e+00
1.495957505711976943e+01 5.329025783831298213e+00
1.496401376222799584e+01 5.436414813146825509e+00
1.496845510216382635e+01 5.209889331583895000e+00
1.497289907927401842e+01 4.508439810826871508e+00
1.497734569590811837e+01 2.998321403261343221e+00
1.498179495441846143e+01 1.424587152452090777e+00
1.498624685716018412e+01 5.269950844484583286e-01
1.499070140649121718e+01 1.418642875995601571e-01
1.499515860477229801e+01 4.648486616747504740e-02
1.499961845436697949e+01 3.168954915634003555e-02
1.500408095764161587e+01 -7.882162262376368744e-03
1.500854611696538576e+01 6.157716519646783127e-02
1.501301393471028156e+01 3.246613022785140856e-01
1.501748441325113248e+01 8.357344631607475094e-01
1.502195755496558682e+01 1.735994784810486635e+00
1.502643336223413151e+01 2.716401065775130519e+00
1.503091183744009030e+01 3.559638839391368492e+00
1.503539298296962734e+01 4.122042746763099785e+00
1.503987680121175607e+01 3.848362793058981879e+00
1.504436329455833921e+01 2.933424906078926142e+00
1.504885246540409405e+01 1.964558023471681736e+00
1.505334431614659785e+01 1.145304123067944602e+00
