,name,mass_mean,mass_median,umass1,umass2,mass_std
706,hip83043,0.5372335574110001,0.5372335574110001,0.0193883517722,-0.01964071960435,0.014353785452
707,161797,1.185121257125,1.185121257125,0.10375463129149999,-0.0865645326557,0.0005300490449999806
708,157214,0.8383487710264285,0.83758298286,0.035162038821000004,-0.03311358758352857,0.0033555056645651463
709,gl694,0.6124624563855,0.6124624563855,0.01968232038815,-0.01981993741475,0.000662001585500005
710,0737-0796524,0.913384520152,0.913384520152,0.0457303156936,-0.0426205006639,0.0
711,0745-0802170,1.1592099871100001,1.1592099871100001,0.0668653649918,-0.058518592649300004,0.0
712,hip114156,0.6630496250729999,0.6630496250729999,0.024682193757799998,-0.0252065831714,0.0
713,hip116215,0.684040086049,0.684040086049,0.0272166466335,-0.024634454849999998,0.0
714,hip118261,0.73023191838,0.73023191838,0.0289643594265,-0.029154873640099995,0.0
715,hip3125,0.57965267637,0.57965267637,0.023788982423099996,-0.021419366444399998,0.0
716,hip4353,0.755826240102,0.755826240102,0.0278667950239,-0.0275476096172,0.0
717,hip2247,0.7767702625339999,0.7767702625339999,0.0296107044575,-0.0265826037622,0.0
718,2946,1.0318032504099999,1.0318032504099999,0.147585859837,-0.09666448782840001,0.005447363089999935
719,1502,1.3675211086399999,1.3675211086399999,0.22524445226,-0.23473944934000002,0.0
720,4313,1.4291840898500001,1.4291840898500001,0.21927127171100003,-0.207738088956,0.0
721,hip1532,0.580970354927,0.580970354927,0.022783723899950002,-0.0210312136897,9.454772999994976e-05
722,hip4845,0.6052533518512,0.603850945112,0.02223648285866,-0.02261834326578,0.0034902628497797323
723,hip5663,0.6640734066955,0.6640734066955,0.0246564105582,-0.0251068319796,0.0003445202974999839
724,hip5741,0.618583303697,0.618583303697,0.0224710196108,-0.020620712509299997,0.0
725,ngc7142-009,2.31826826555,2.31826826555,0.43709621294600004,-0.269162038911,0.0
726,ngc7142-004,1.8845781311900003,1.8845781311900003,0.654982317461,-0.327721659248,0.0
727,ngc7142-098,1.5596037553400002,1.5596037553400002,0.3619576404,-0.435510773386,0.0
728,ngc7142-192,2.15176643778,2.15176643778,0.22190381629,-0.495668964217,0.0
729,vulcan8394,1.1323622799200002,1.1323622799200002,0.0448538487867,-0.046092408461199996,0.0
730,190404,0.637619355085,0.637619355085,0.0245414154359,-0.020705713126049997,2.826598999972063e-06
731,191785,0.7950251158135,0.7950251158135,0.0292159329245,-0.0282415638079,0.00048014867650003623
732,190406,1.0678559925650002,1.0678559925650002,0.04985577644385,-0.048420332935850005,0.0014001522949999012
733,195019b,0.635394629186,0.635394629186,0.024832919040399998,-0.02254395107175,5.801838100000234e-05
734,216899,0.549200242159,0.549200242159,0.0139514597994,-0.011128223286,0.0
735,355183,1.141833368485,1.141833368485,0.10146992879200001,-0.07815782143844999,0.0054201433949999656
736,195019,1.01920026735,1.01920026735,0.07182287012175,-0.059302524923949995,0.00019419724999991672
737,9672,0.9194127295640001,0.9194127295640001,0.023746482982099998,-0.0313488998606,0.0
738,hip13342,0.6658356569355,0.6658356569355,0.02450687657575,-0.025060194531000002,0.0006994741274999882
739,hip12493,0.6310752626789999,0.6310752626789999,0.024238594885999998,-0.0220464436088,0.0
740,hip10337,0.6865561207815,0.6865561207815,0.0269877435182,-0.02392540883035,0.0025279026054999543
741,hip11000,0.779967337413,0.779967337413,0.0303218180595,-0.027966033407849998,0.002855116299000038
742,hip16134,0.695832717496,0.695832717496,0.0286642215549,-0.024988023616999998,0.0
743,22879,0.742449334869,0.742449334869,0.031175642258900002,-0.02703391204695,0.001536547218999984
744,ngc6656-saw-v9,0.8550444497859999,0.8550444497859999,0.0260992643988,-0.014133740217899999,0.0
745,ngc6656-saw-v5,0.904036798951,0.904036798951,0.242390246925,-0.101896125677,0.0
746,ngc6656-saw-v8,,,,,
747,178251,0.976871830358,0.976871830358,0.21441750077099997,-0.09385462656395,0.003178241869999987
748,hip104432,0.5775777475770001,0.5775777475770001,0.019152654709899998,-0.01824564469225,0.012254350021999982
749,204587,0.6479757498155,0.6479757498155,0.02486497584735,-0.024379366107200005,0.0005290213315000125
750,210302,1.27320999439,1.27320999439,0.053826367457,-0.06261996453925,0.002381888539999988
751,217987,0.533505450212,0.533505450212,0.019294094391450002,-0.020098825120600003,0.01748111332200003
752,217357,0.6268689129984999,0.6268689129984999,0.024231284707,-0.021813889154,9.966708449998807e-05
753,hip117492,0.735839202565,0.735839202565,0.028560390819099998,-0.029381930539599997,0.0
754,hip117197,0.5817292505893333,0.5818451034300001,0.02351755200436667,-0.021333090054699997,0.0004524258575561064
755,hip116838,0.862434893455,0.862434893455,0.0293673814554,-0.026510585085400003,0.0
756,hip117946,0.770340538684,0.770340538684,0.0303590278349,-0.0305279698682,0.00027097817099996924
757,hip3418,0.714299212326,0.714299212326,0.0293324153903,-0.0267806812271,0.0
758,hip1055,0.6595738249440001,0.6595738249440001,0.0244294340907,-0.024446378908000003,0.0
759,hip9788,0.622420664752,0.622420664752,0.022578938422350002,-0.02182384353545,4.5717386999988285e-05
760,hip12709,0.74760604871,0.74760604871,0.028699408019599998,-0.0288269048066,0.0
761,hip13375,0.509063296663,0.509063296663,0.0203036808731,-0.023720145660700003,0.0
762,hip13460,0.597987659426,0.597987659426,0.020808691123400003,-0.0217760813314,0.0
763,hip916,0.729606850968,0.729606850968,0.0281494075723,-0.028113552877700003,0.0
764,hip6344,0.672534299215,0.672534299215,0.025293082937400003,-0.024668087588400004,0.0
765,htr189-001,1.29089292356,1.29089292356,0.173661322916,-0.172177400416,0.0
766,htr294-009,0.943896916939,0.943896916939,0.052017717973600004,-0.0471730752499,0.0
767,htr241-002,0.8314769765180001,0.8314769765180001,0.104381134042,-0.046714491871499994,0.0
768,htr294-002,1.2129747766649999,1.2129747766649999,0.0407534521822,-0.04999357079715,0.005663561775000048
769,htr294-001,1.65000570166,1.65000570166,0.125513819265,-0.137141812237,0.0
770,htr213-002,0.850527547651,0.850527547651,0.0328332200251,-0.0312151398551,0.0
771,ngc188-pkm-429,1.33285433305,1.33573296499,0.18722382192866668,-0.19554435813866666,0.0046235090439179765
772,htr239-008,1.1336877135899999,1.1336877135899999,0.0798602887235,-0.06405725469779999,0.0
773,0732-0862104,1.47564315326,1.47564315326,0.136739497603,-0.141459431132,0.0
774,0737-0797111,1.97513989167,1.97513989167,0.227435009241,-0.174602703162,0.0
775,htr173-008,1.0792819731299998,1.0792819731299998,0.0631993571126,-0.0551362940744,0.0
