,PAR,TWOKEP1_OM,TWOKEP1_A,BC,SECACC,AGE,TWOKEP1_K,TWOKEP1_E,BV,TWOKEP1_P,PERHT,NOBS_BIN,SAO,RAM,VSINI,MERIT,TEMPL,TAG,CHI_NU,RAS,HINDEX,URSTAR,CHI,SP2,NOBS,LOGG,EPOCH,COORDREF,GL,ECLAT,OM,COMMENTS,RHK,FE,TEFF,TRIKEP3_MSINI,RSTAR,HR,TWOKEP1_TP,RADVEL,DEC,MSTAR,HD,CMP,VRMS,OBSPRIORITY,SPCLASS,SRMS,TRIKEP1_P,TWOKEP_FAP,K,TRIKEP1_K,S,TRIKEP1_E,LSTAR,TRIKEP3_K,TRIKEP3_E,PROT,TRIKEP1_MSINI,TRIKEP3_A,GHENRY,MV,ONEKEPK,TRIKEP3_P,SPTYPE,PRI,RAH,TARGET_SOURCE,TRIKEP_CHI,MSINI,PMR,DATE_LAST_UPDATE,ECLON,PMD,PERPER,KINDEX,NOBS_KECK,RA,LICK,CHROMREF,TRIKEP2_P,SPARE4,J,ULOGG,TRIKEP2_E,TWOKEP_CHI,TRIKEP2_A,V,VINT,TRIKEP2_K,SIG_LINE,NAME,SPARE2,RV_BARY,TWOKEP2_TP,TWOKEP2_MSINI,TWOKEP2_OM,PROB_CHI,DECM,DECD,ULSTAR,SIG_BIN,NOBS_LICK,DATE,JITTER,TRIKEP2_MSINI,DECS,UMSTAR,FAP,TP,SP1,DSST,A,BOLCOR,E,STD_STAR,NPLANET,TWOKEP1_MSINI,TRIKEP_FAP,COUNTS,TWOKEP2_A,SPARE1,TWOKEP2_E,SPARE3,P,TWOKEP2_K,TWOKEP2_P,H,HIPP
964,0.0222000014037,0.0,0.0,0.0,0.0128605114296,9.83046150208,0.0,0.0,0.706000328064,0.0,0.0,0,103299,0,2.92909693718,0.0,,,1000.0,57.2713012695,0.0883886665106,0.0858770832419,1000.0,-1.0,1,3.92877483368,2000.0,Hipparcos,0.0,270.294531606,0.0, ,-5.00500011444,0.194294378161,5647.17480469,0.0,2.41080331802,0,0.0,5892.32324219,15.0935502773,1.3583894968,164507, ,5.95729398727,,IV,5.69999980927,0.0,1000.0,4.55100011826,0.0,0.16099999845,0.0,0.0,0.0,0.0,36.5153121948,0.0,0.0,,3.02376508713,0.0,0.0,G5,0.0,18,,1000.0,0.0,-0.0509799979627,0.0,38.5325974138,-0.0993399992585,0.0,0.312492638826,0,18.0159086948,0.0,SK,0.0,0.0,5.1890001297,0.0799999982119,0.0,1000.0,0.0,6.29199981689,3.41931939125,0.0,1000.0,164507,0.0,      5370.00,0.0,0.0,0.0,1000.0,5,15,0.0,1000.0,0,,0.0,0.0,36.78099823,0.163410246372,1000.0,0.0,10548.0507812,,0.0,0.0,0.0,,0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69999980927,88217
965,0.0192999988794,0.0,0.0,0.0,0.000532941776328,0.0,0.0,0.0,0.665000021458,0.0,0.0,0,0,1,3.05352091789,0.0,?,,1000.0,31.2287998199,0.0,1.08274304867,1000.0,0.0,1,4.42049789429,2000.0,,0.0,270.414634727,0.0,HJ,-4.87900018692,0.209692895412,5892.33349609,0.0,1.08274304867,0,0.0,0.0,0.104556388855,1.12388885021,164509,,0.0,?,?,3.65749955177,0.0,1000.0,6.58599996567,0.0,0.181999996305,0.0,1.27470934391,0.0,0.0,26.3695011139,0.0,0.0,,4.52778625488,0.0,0.0,G5          ,0.0,18,HJ,1000.0,0.0,-0.00578000023961,0.0,23.5433003928,-0.0203900001943,0.0,0.0,0,18.0253413333,0.0,,0.0,0.0,6.93699979782,0.0599999986589,0.0,1000.0,0.0,8.10000038147,0.0,0.0,1000.0,164509,0.0,,0.0,0.0,0.0,1000.0,6,0,1.27470934391,1000.0,0,,0.0,0.0,16.4029998779,0.0192499160767,1000.0,0.0,0.0,,0.0,0.0,0.0,,0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66499996185,88268
966,0.0306100007147,0.0,0.0,0.0,0.0258344206959,9.62356758118,0.0,0.0,0.745999991894,0.0,0.0,0,0,2,0.0,0.0,,,1000.0,17.8826007843,0.0,0.0,1000.0,-1.0,1,4.41107702255,2000.0,SIMBAD,0.0,270.626672212,0.0,,-4.96899986267,-0.047994941473,5513.0,0.0,0.0,0,0.0,0.0,0.104192500114,0.904458999634,164651,,17.9704551697,,,3.5,0.0,1000.0,5.99800014496,0.0,0.170000001788,0.0,0.0,0.0,0.0,38.2414283752,0.0,0.0,,5.0893163681,0.0,0.0,G5,0.0,18,,1000.0,0.0,0.178169995546,0.0,23.5422338618,0.0527999997139,0.0,0.0,0,18.0383007224,0.0,,0.0,0.0,6.38399982452,0.0418508052826,0.0,1000.0,0.0,7.65999984741,13.6716575623,0.0,1000.0,164651,0.0,,0.0,0.0,0.0,1000.0,6,0,0.0,1000.0,0,,0.0,0.0,15.093000412,0.0227429270744,1000.0,0.0,0.0,,0.0,0.0,0.0,,0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07000017166,88324
967,0.0456099994481,0.0,0.0,0.0,0.25849968195,9.81697177887,0.0,0.0,0.800000190735,0.0,0.0,0,85678,2,1.84337496758,0.0,,,1000.0,30.8624000549,0.0975442677736,0.0192910488695,1000.0,-1.0,1,4.50575971603,2000.0,Hipparcos,700.200012207,270.872088295,0.0,rk13.87,-5.06199979782,0.170080631971,5385.35742188,0.0,0.948415160179,0,0.0,20770.0449219,26.313001389,0.934095859528,164922, ,7.14755010605,,V,3.5,0.0,1000.0,5.11299991608,0.0,0.155000001192,0.0,0.0,0.0,0.0,42.8140335083,0.0,0.0,,5.28530025482,0.0,0.0,K0,0.0,18,,1000.0,0.0,0.389770001173,0.0,49.7503896106,-0.60243999958,0.0,0.362061917782,0,18.0419062222,0.0,SK,0.0,0.0,5.55200004578,0.0799999982119,0.0,1000.0,0.0,6.98999977112,3.26427340508,0.0,1000.0,164922,0.0,      20248.0,0.0,0.0,0.0,1000.0,18,26,0.0,1000.0,0,,0.0,0.0,46.8050003052,0.0380026400089,1000.0,0.0,10275.9658203,,0.0,0.0,0.0,,0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.20300006866,88348
968,0.0290400013328,0.0,0.0,0.0,0.00815735105425,0.0,0.0,0.0,0.796000003815,0.0,0.0,0,0,4,3.31238865852,0.0,,,1000.0,1.87530004978,0.0,0.947018325329,1000.0,-1.0,1,4.55148792267,2000.0,SIMBAD,0.0,271.11388332,0.0,,-4.54400014877,-0.543617904186,5283.66650391,0.0,0.947018325329,0,0.0,0.0,1.83239777777,0.741005897522,165045,,0.0,,,12.4399957657,0.0,1000.0,6.11299991608,0.0,0.349000006914,0.0,0.630477309227,0.0,0.0,12.2638139725,0.0,0.0,,5.42498254776,0.0,0.0,G5,0.0,18,,1000.0,0.0,0.0954300016165,0.0,25.2677921795,-0.0351799987257,0.0,0.0,0,18.0671875833,0.0,,0.0,0.0,6.62099981308,0.0599999986589,0.0,1000.0,0.0,8.10999965668,0.0,0.0,1000.0,165045,0.0,,0.0,0.0,0.0,1000.0,49,1,0.630477309227,1000.0,0,,0.0,0.0,56.6319999695,0.0193638801575,1000.0,0.0,0.0,,0.0,0.0,0.0,,0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23299980164,88481
969,0.030589999631,0.0,0.0,0.0,0.00680111721158,0.0,0.0,0.0,0.762000024319,0.0,0.0,0,0,4,0.427112430334,0.0,,,1000.0,26.3502998352,0.0,0.870518147945,1000.0,-1.0,1,4.51744365692,2000.0,SIMBAD,0.0,271.271773469,0.0,,-5.00699996948,0.042929302901,5486.0,0.0,0.870518147945,0,0.0,0.0,6.43639333328,0.94447851181,165173,,0.0,,,3.5,0.0,1000.0,6.21099996567,0.0,0.16400000453,0.0,0.619141638279,0.0,0.0,36.4237861633,0.0,0.0,,5.38789749146,0.0,0.0,G5,0.0,18,,1000.0,0.0,-0.0635700002313,0.0,29.870785218,0.0710199996829,0.0,0.0,0,18.0739861944,0.0,,0.0,0.0,6.62699985504,0.0599999986589,0.0,1000.0,0.0,7.96000003815,0.0,0.0,1000.0,165173,0.0,,0.0,0.0,0.0,1000.0,26,6,0.619141638279,1000.0,0,,0.0,0.0,11.015999794,0.0233830809593,1000.0,0.0,0.0,,0.0,0.0,0.0,,0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29799985886,88511
970,0.128279998899,0.0,0.0,0.0,0.0777632668614,9.86350250244,0.0,0.0,1.52000045776,0.0,0.0,0,142072,5,4.39001274109,0.0,,,1000.0,7.57889986038,2.06089997292,0.00769756082445,1000.0,-1.0,1,5.0211596489,2000.0,"Reid, Hawley, Gizis 1995",701.0,271.365454301,0.0,"Lick, GL 701 HARPS",-5.07700014114,-0.242371290922,3863.84765625,0.0,0.318512886763,0,0.0,32668.4140625,-3.03131944444,0.0,165222, ,5.70328092575,,,3.90000009537,0.0,1000.0,5.3060002327,0.0,1.03100001812,0.0,0.0,0.0,0.0,62.0370254517,0.0,0.0,,9.91079425812,0.0,0.0,M1,0.0,18,,1000.0,0.0,0.570099949837,0.0,20.4018973805,-0.332560002804,0.0,4.01968002319,0,18.0854385833,0.0,SK,0.0,0.0,6.16099977493,0.0799999982119,0.0,1000.0,0.0,9.36999988556,3.52601885796,0.0,1000.0,165222,0.0,      32671.0,0.0,0.0,0.0,1000.0,1,-3,0.0,1000.0,0,,0.0,0.0,52.75,0.0,1000.0,0.0,10602.0234375,,0.0,0.0,0.0,,0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57100009918,88574
971,0.0410000011325,0.0,0.0,0.0,0.0584687255323,0.0,0.0,0.0,0.610000014305,0.0,0.0,0,0,5,2.28782296181,0.0,,,1000.0,37.456401825,0.0,1.09307813644,1000.0,-1.0,1,4.33950185776,2000.0,SIMBAD,0.0,271.58856684,0.0,"MW: 150000, once a year",-4.66900014877,-0.552396118641,5536.0,0.0,1.09307813644,0,0.0,0.0,4.65717277792,0.829959452152,165401,,0.0,,V,10.5316333771,0.0,1000.0,5.25299978256,0.0,0.230000004172,0.0,1.01227343082,0.0,0.0,11.8115730286,0.0,0.0,,4.86391973495,0.0,0.0,G0,0.0,18,,1000.0,0.0,-0.0306599996984,0.0,28.0887106892,-0.322089999914,0.0,0.0,0,18.0937378894,0.0,,0.0,0.0,5.65500020981,0.0599999986589,0.0,1000.0,0.0,6.80000019073,0.0,0.0,1000.0,165401,0.0,,0.0,0.0,0.0,1000.0,39,4,1.01227343082,1000.0,0,,0.0,0.0,25.8220005035,0.0106446743011,1000.0,0.0,0.0,,0.0,0.0,0.0,,0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34899997711,88622
972,0.0159799996763,0.0,0.0,0.0,0.00417767511681,0.0,0.0,0.0,0.611000001431,0.0,0.0,0,0,6,7.71850919724,0.0,,,1000.0,13.7603998184,0.0,0.102315202355,1000.0,0.0,1,4.08728647232,2000.0,,0.0,271.384906181,0.0,JJ SG,-4.79699993134,0.266866326332,6047.07617188,0.0,1.77886033058,0,0.0,0.0,-27.4926886113,1.42589712143,165269,,0.0,,IV,4.0,0.0,1000.0,5.88899993896,0.0,0.194999992847,0.0,0.0,0.0,0.0,20.3672847748,0.0,0.0,       0,3.30788373947,0.0,0.0,G1,0.0,18,,1000.0,0.0,0.0369599983096,0.0,-4.06088388339,-0.0393600016832,0.0,0.0,0,18.1038223333,0.0,,0.0,0.0,6.23699998856,0.0799999982119,0.0,1000.0,0.0,7.28999996185,0.0,0.0,1000.0,165269,0.0,,0.0,0.0,0.0,1000.0,29,-27,0.0,1000.0,0,,0.0,0.0,33.6790008545,0.188764810562,1000.0,0.0,0.0,,0.0,0.0,0.0,,0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00299978256,88683
973,0.0228199996054,0.0,0.0,0.0,0.00193048105575,0.0,0.0,0.0,0.662999987602,0.0,0.0,0,0,6,0.937717080116,0.0,rk89.25,,1000.0,48.8097991943,0.0,0.1020065099,1000.0,0.0,1,4.50462388992,2000.0,,0.0,271.951506877,0.0,HJ,-4.93699979782,0.204901218414,5953.76269531,0.0,1.0200650692,0,0.0,0.0,6.41054750019,1.13727724552,165672,,0.0,?,?,3.66649961472,0.0,1000.0,6.30499982834,0.0,0.171000003815,0.0,0.0,0.0,0.0,27.0167942047,0.0,0.0,,4.56157827377,0.0,0.0,G5          ,0.0,18,HJ,1000.0,0.0,-0.00448999973014,0.0,29.8383003477,-0.0436300002038,0.0,0.0,0,18.1135582776,0.0,,0.0,0.0,6.62699985504,0.0799999982119,0.0,1000.0,0.0,7.76999998093,0.0,0.0,1000.0,165672,0.0,,0.0,0.0,0.0,1000.0,24,6,0.0,1000.0,0,,0.0,0.0,37.9710006714,0.0190554261208,1000.0,0.0,0.0,,0.0,0.0,0.0,,0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35099983215,88724
