,name,num_planets,status1,status2,status3,status4,status5,status6,status7,curv,curv_med,curv_minus,curv_plus,dvdt,dvdt_med,dvdt_minus,dvdt_plus,e1,e1_med,e1_minus,e1_plus,e2,e2_med,e2_minus,e2_plus,e3,e3_med,e3_minus,e3_plus,e4,e4_med,e4_minus,e4_plus,e5,e5_med,e5_minus,e5_plus,e6,e6_med,e6_minus,e6_plus,e7,e7_med,e7_minus,e7_plus,k1,k1_med,k1_minus,k1_plus,k2,k2_med,k2_minus,k2_plus,k3,k3_med,k3_minus,k3_plus,k4,k4_med,k4_minus,k4_plus,k5,k5_med,k5_minus,k5_plus,k6,k6_med,k6_minus,k6_plus,k7,k7_med,k7_minus,k7_plus,per1,per1_med,per1_minus,per1_plus,per2,per2_med,per2_minus,per2_plus,per3,per3_med,per3_minus,per3_plus,per4,per4_med,per4_minus,per4_plus,per5,per5_med,per5_minus,per5_plus,per6,per6_med,per6_minus,per6_plus,per7,per7_med,per7_minus,per7_plus,secosw1,secosw1_med,secosw1_minus,secosw1_plus,secosw2,secosw2_med,secosw2_minus,secosw2_plus,secosw3,secosw3_med,secosw3_minus,secosw3_plus,secosw4,secosw4_med,secosw4_minus,secosw4_plus,secosw5,secosw5_med,secosw5_minus,secosw5_plus,secosw6,secosw6_med,secosw6_minus,secosw6_plus,secosw7,secosw7_med,secosw7_minus,secosw7_plus,sesinw1,sesinw1_med,sesinw1_minus,sesinw1_plus,sesinw2,sesinw2_med,sesinw2_minus,sesinw2_plus,sesinw3,sesinw3_med,sesinw3_minus,sesinw3_plus,sesinw4,sesinw4_med,sesinw4_minus,sesinw4_plus,sesinw5,sesinw5_med,sesinw5_minus,sesinw5_plus,sesinw6,sesinw6_med,sesinw6_minus,sesinw6_plus,sesinw7,sesinw7_med,sesinw7_minus,sesinw7_plus,tc1,tc1_med,tc1_minus,tc1_plus,tc2,tc2_med,tc2_minus,tc2_plus,tc3,tc3_med,tc3_minus,tc3_plus,tc4,tc4_med,tc4_minus,tc4_plus,tc5,tc5_med,tc5_minus,tc5_plus,tc6,tc6_med,tc6_minus,tc6_plus,tc7,tc7_med,tc7_minus,tc7_plus,tp1,tp2,tp3,tp4,tp5,tp6,tp7,w1,w2,w3,w4,w5,w6,w7,Mstar,uMstar,M1,a1,M2,a2,M3,a3,M4,a4,M5,a5,M6,a6,M7,a7,teff,teff_err,logg,logg_err,fe,fe_err,vsini,vsini_err,iso_mass,iso_mass_err1,iso_mass_err2,iso_radius,iso_radius_err1,iso_radius_err2,iso_logage,iso_logage_err1,iso_logage_err2,iso_age,iso_age_err1,iso_age_err2,iso_teff,iso_teff_err1,iso_teff_err2,iso_logg,iso_logg_err1,iso_logg_err2,iso_fe,iso_fe_err1,iso_fe_err2,teff_emp,teff_err_emp,radius_emp,radius_err_emp,fe_emp,fe_err_emp,M1_med,M1_minus,M1_plus,a1_med,a1_minus,a1_plus,M2_med,M2_minus,M2_plus,a2_med,a2_minus,a2_plus,M3_med,M3_minus,M3_plus,a3_med,a3_minus,a3_plus,M4_med,M4_minus,M4_plus,a4_med,a4_minus,a4_plus,M5_med,M5_minus,M5_plus,a5_med,a5_minus,a5_plus,M6_med,M6_minus,M6_plus,a6_med,a6_minus,a6_plus,M7_med,M7_minus,M7_plus,a7_med,a7_minus,a7_plus
208,192310,2,K,A,,,,,,,,,,,,,,0.16457764221123505,0.13670013139346573,0.04519210876582872,0.2544475942932565,0.5757732820495765,0.3340321428141061,0.10427198189111077,0.6065543941501222,,,,,,,,,,,,,,,,,,,,,2.6399193147426496,2.5214254621143626,2.20158249509806,2.8500436430098484,2.492355903157567,1.9242123019688984,1.5622367711021443,2.4512698372668886,,,,,,,,,,,,,,,,,,,,,74.05898019187761,74.08827245385075,73.99885536826021,74.1781015666977,1644.3694012527878,1624.795002853941,1570.0457001916132,1680.6268248166186,,,,,,,,,,,,,,,,,,,,,0.3893776675163542,0.2313815929965149,-0.03319892458442288,0.41644975260861616,0.6053772573753361,0.15696851436153586,-0.4749543778801775,0.5272861358947969,,,,,,,,,,,,,,,,,,,,,-0.11385374060942635,-0.036364239663562316,-0.29848781876565705,0.2435711044086357,-0.4574840525114427,-0.25244921800432185,-0.5610127858141959,0.13416662083605152,,,,,,,,,,,,,,,,,,,,,2455544.9080101917,2455546.7217652886,2455543.6440901714,2455549.403164276,2454721.123959996,2455037.74705112,2454808.752984061,2455236.3507391275,,,,,,,,,,,,,,,,,,,,,2455526.8807824897,2454449.706743611,,,,,,-0.2844691312782254,-0.6471396217672502,,,,,,0.8352364394245,0.031843194341425005,0.047717266467124465,0.32502942391368955,0.10495684939869464,2.5676576475573505,,,,,,,,,,,5095.912310935,100.0,4.494699846325,0.1,0.07956839900314999,0.06,0.201982839899,,0.8352364394245,0.033248107598900005,-0.030438281083950008,0.8139283337594999,0.038866234428100006,-0.03131938362445,9.87373786418,0.1986313154755,-0.4360677239635,,4.3360108385350005,-4.73767801305,5095.71274198,101.2283179215,-98.35213885365,4.535447914885,0.03779420925215,-0.04029334723905,0.0585342552914,0.06268931483295001,-0.059454805081749995,5034.0,110.0,0.823,0.1,0.065,0.09,0.04540716167574964,0.03949553315479865,0.05150781215989485,0.3251216396368544,0.320923062748807,0.3291885377170433,0.09044547275180323,0.0743854575387913,0.10782282262280828,2.546607568540975,2.4799455876785736,2.6145595385727303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,192343,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14980272925,0.0912256222348,,,,,,,,,,,,,,,5737.91969389,100.0,4.03674862135,0.1,0.24125042519499998,0.06,1.17318070821,,1.14980272925,0.10290511128900001,-0.0795461331806,1.5716323953600002,0.230230994387,-0.18209222982099998,9.80438754675,0.11127117343599999,-0.142021963756,,1.8612671543000001,-1.77779302961,5752.6520143,91.142028791,-102.908519516,4.0995103107999995,0.0848535574477,-0.09719252225889999,0.22427315919399998,0.0610410119829,-0.0614132992775,5697.0,110.0,1.31,0.18,0.24,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,19308,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.081520831155,0.06884471936039999,,,,,,,,,,,,,,,5803.678487055,100.0,4.20243840195,0.1,0.1699095003705,0.06,0.7931692904600001,,1.081520831155,0.07677983622515,-0.06090960249565,1.304690094975,0.17683311186349998,-0.15426415794249998,9.795562809439998,0.1203087418545,-0.1414341396595,,1.99350572101,-1.7359328248599997,5808.67671559,90.5737789559,-100.20422953200001,4.229950055654999,0.09770925125264998,-0.08857825093435001,0.151472015946,0.06025205799455001,-0.060955628353149986,5681.5,110.0,1.3555,0.18,0.16,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,193202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7059861003430001,0.02692425879695,,,,,,,,,,,,,,,4478.978743895002,100.0,4.382700214315,0.1,0.04359442331445,0.06,2.519476450585,,0.7059861003430001,0.02787647867375,-0.025972038920150004,0.6859167342560001,0.023805469022049996,-0.0230474387803,9.93737497923,0.155093907262,-0.3802660043085001,,3.71567196438,-5.05045507399,4497.223693579998,104.462260385,-98.16353118030001,4.612387309140001,0.0210413056131,-0.01945329688635,0.028574053678599998,0.061063050968199986,-0.061648538244,4134.0,70.0,0.6990000000000001,0.1,0.165,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,19373,1,N,,,,,,,,,,,,,,,0.6850118235744272,0.6436557336940141,0.5610171634231079,0.7173959340595473,,,,,,,,,,,,,,,,,,,,,,,,,3.050637397226585,2.9759332021922225,2.5168411262046,3.495890520680982,,,,,,,,,,,,,,,,,,,,,,,,,367.04853880715945,367.41847069752447,366.6149732575618,369.3789481979412,,,,,,,,,,,,,,,,,,,,,,,,,-0.7643239810830026,-0.6879350773033783,-0.7717164804928295,-0.5503584070327014,,,,,,,,,,,,,,,,,,,,,,,,,0.3175227165351436,0.3996047505148824,0.20751797091933052,0.5721725031597596,,,,,,,,,,,,,,,,,,,,,,,,,2454297.584321985,2454291.3714089943,2454270.829024431,2454299.5331470333,,,,,,,,,,,,,,,,,,,,,,,,,2454309.087827916,,,,,,,2.747856164807505,,,,,,,1.1546252132,0.0878751337334,0.08617007763148468,1.0525200895179756,,,,,,,,,,,,,5941.50412624,100.0,4.1175513102900005,0.1,0.140258759457,0.06,3.3461758888,,1.1546252132,0.0994877595225,-0.0762625079443,1.48037977611,0.20913785041900002,-0.181283576285,9.69591506465,0.125538917091,-0.122632524181,,1.6641388951299998,-1.22116493082,5935.27422834,91.5057961719,-89.7873970782,4.15257169794,0.09147437665330001,-0.08717545039100001,0.11882278810699999,0.060558038876599996,-0.059340654090599985,5867.0,110.0,1.337,0.18,0.14,0.09,0.08767370576162753,0.07497475831046771,0.10132555923287853,1.053901546970754,1.026395088910784,1.0801666373406609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,193795,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1183509383499999,0.08148747803840001,,,,,,,,,,,,,,,5824.60918038,100.0,4.13678949315,0.1,0.18130548572299998,0.06,1.55626229188,,1.1183509383499999,0.09311237903149999,-0.06986257704530001,1.41993546037,0.190540510235,-0.16902961005199998,9.77771274815,0.116389813521,-0.133363381095,,1.8422018447599997,-1.5848508322,5829.14804682,90.1927229461,-94.1343412764,4.1734201969499995,0.0915483209616,-0.08517233371539999,0.163875032284,0.0608700740204,-0.059143557796700004,5690.0,110.0,1.462,0.18,0.16,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,19467,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.918567163505,0.04132715153065,,,,,,,,,,,,,,,5665.61045451,100.0,4.15183312732,0.1,-0.0855020474654,0.06,1.93365927283,,0.918567163505,0.0478434925413,-0.03481081052,1.2548523410899999,0.186543475825,-0.16638768821,10.057456741900001,0.0564810649316,-0.0825827557392,,1.5853379615,-1.9766261475,5699.23992058,84.328599067,-73.9188037461,4.19383014887,0.11245109870999999,-0.107391658369,-0.09676640736560001,0.059813385159,-0.0578382775227,5608.0,110.0,1.2229999999999999,0.18,-0.19,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,195019,3,N,K,N,,,,,,,,,,,,,0.9640256195547372,0.9039895109920112,0.5899741474298472,0.9685007466555924,0.01804895298525386,0.01920013649283925,0.015692465794271252,0.02294506636609409,0.09563682266317997,0.13321471003545746,0.0429339727138152,0.3039598357896352,,,,,,,,,,,,,,,,,21.8423947514396,9.006314586680944,2.7370178470873303,22.42334641775681,274.167081041973,273.71243870681354,272.69791450073967,274.6489502386122,296.5657943765351,1022.8113999638033,307.8229047952658,10318.750478530144,,,,,,,,,,,,,,,,,20.491160732154885,20.496596700224,20.477284539885378,20.52418234856649,18.201178825820698,18.201143815056238,18.201021744420927,18.20126035729563,48600.64930626342,171214.91735485356,48605.53525961841,1773500.240560474,,,,,,,,,,,,,,,,,-0.7793383675038754,-0.6388375566457758,-0.8540423069465715,-0.08809813643268237,-0.07458322914691481,-0.07793053882841669,-0.09998125668323067,-0.05382232981818372,0.2590622972503859,0.16921197977072586,-0.13347509881483305,0.38514151381610384,,,,,,,,,,,,,,,,,0.5972079440957996,0.575614196647839,0.1818936387823188,0.8187729184217046,-0.11174209106363037,-0.11317508669611825,-0.12914731013279013,-0.094785206649822,-0.16888916130567014,-0.11807057200211088,-0.3850137516159082,0.16478989637570013,,,,,,,,,,,,,,,,,2450199.2857751558,2450198.6077038483,2450196.7254694197,2450200.7700142046,2455194.738074419,2455194.7362348726,2455194.708214191,2455194.7642191583,2454707.712084536,2454485.7705194983,2418809.481362353,2460485.016952036,,,,,,,,,,,,,,,,,2450199.3026678995,2455202.0750344284,2439377.1132040382,,,,,2.487740130296715,-2.159347050224612,-0.5777272091180524,,,,,1.01907033136,0.06550867414737499,0.07916092866706452,0.1474733258458754,3.592768791393727,0.13627058252699473,53.67738710487289,26.227917908751387,,,,,,,,,5725.82853628,100.0,4.0736240540800015,0.1,0.0630472795071,0.06,0.2304577381145,,1.01907033136,0.0718395083537,-0.05917783994105,1.432733830555,0.2167432430645,-0.17463794727999998,9.9473253691,0.0891328546317,-0.09953494908275001,,2.017939389325,-1.814262369385,5727.160748615002,101.24512487850001,-96.56265952660002,4.1233275805049985,0.09668527671399996,-0.0993394788574,0.042652201818349986,0.05999200219060001,-0.06247627798745,5730.5,110.0,1.4685,0.18,0.08499999999999999,0.09,,,,0.1474866812106303,0.14411241915303805,0.15071503653521254,3.5861875603929265,3.4303131473882296,3.738597930557952,0.1362717053992713,0.13328927138285152,0.13912644292890045,65.12537026225917,-1048.3575030461523,596.7962718591966,60.69270139419292,26.26720380455845,288.1401644018252,,,,,,,,,,,,,,,,,,,,,,,,
216,195564,0,,,,,,,,-4.26260946843798e-06,-4.268600834460376e-06,-4.3791365561028274e-06,-4.164387077980818e-06,-0.06806039766891568,-0.06807844394461912,-0.06874364523623876,-0.06735143876884826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.055462450065,0.08278305659837501,,,,,,,,,,,,,,,5634.288425995002,100.0,3.969572894765,0.1,0.09653492888045,0.06,0.5275064341719999,,1.055462450065,0.09262041373580003,-0.07294569946095,1.6455412329649999,0.26545936656950003,-0.217612651098,9.932664455,0.1030124782555,-0.1226977145855,,2.292417067095,-2.1076956804400004,5636.446963415,97.20850350875,-95.07191041575001,4.017370120395,0.0988268592424,-0.0954875006243,0.0756540033923,0.0617656919588,-0.061787492912099985,5480.0,110.0,1.7855,0.18,0.08,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,196201,0,,,,,,,,-8.993921909739875e-06,-9.034202943334924e-06,-9.896481659667652e-06,-8.186382831660428e-06,0.2481221099321437,0.2482065717793049,0.24551530004843936,0.25082182427314503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.846631309469,0.03618124156065,,,,,,,,,,,,,,,5424.78506044,100.0,4.52418729493,0.1,-0.10986524359000001,0.06,0.0593525277589,,0.846631309469,0.038183206406199995,-0.034179276715099995,0.8332017134749999,0.0512645300909,-0.03826829386319999,9.80110795761,0.23935824356899998,-0.46487134615500003,,4.6508678540199995,-4.15680533776,5421.12823766,98.9790236374,-104.71484695299999,4.52196341184,0.0439481569784,-0.0561427700433,-0.133917073998,0.0626052678725,-0.0602452203756,5381.0,110.0,0.945,0.1,-0.17,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,196761,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8318416550509999,0.035632594223650005,,,,,,,,,,,,,,,5458.14327673,100.0,4.60460272078,0.1,-0.190797245389,0.06,7.1379828137e-08,,0.8318416550509999,0.0372782450646,-0.0339869433827,0.8031560120110001,0.0425305254385,-0.0342230319241,9.6963094188,0.294681840184,-0.503840540768,,4.8250021125,-3.4118161039499997,5445.08512425,99.0970718796,-106.994693249,4.5474834451,0.035294266161599995,-0.05098284659419999,-0.21935901702399999,0.060942274823699995,-0.0623180505528,5376.0,110.0,0.912,0.1,-0.36,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,196850,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9209949526455,0.042541476801525,,,,,,,,,,,,,,,5735.122593135,100.0,4.233799499114999,0.1,-0.08472753363600001,0.06,0.04802366061695002,,0.9209949526455,0.04637268647685,-0.0387102671262,1.1316396103250002,0.1570067972845,-0.1234071196465,10.00627897655,0.0815285957131,-0.123445670389,,2.095068391995,-2.5334222368350003,5745.164593195002,92.222394406,-83.1734812515,4.283457365475,0.095812287563,-0.1026228278785,-0.102625448683,0.059438756061050015,-0.0603220971079,5803.5,110.0,1.1115,0.18,-0.09,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,197076,2,A,A,,,,,,,,,,,,,,0.28629800219305235,0.2295546117082933,0.11417043581190807,0.3511443461894591,0.4156938230919976,0.3549390986310095,0.2103891708773292,0.4936149952393951,,,,,,,,,,,,,,,,,,,,,4.659848068752577,4.471051739870656,4.0342034581789825,4.9210843710118946,3.6880236019770782,3.271339924074093,2.7462027794158708,3.866693212763344,,,,,,,,,,,,,,,,,,,,,1635.46618584804,1622.3161801383146,1588.0961291604115,1652.2942541399186,23.68163777007173,23.68075636957089,23.67364146989136,23.687601834865674,,,,,,,,,,,,,,,,,,,,,0.19257502916075306,0.1613230544122924,-0.06596338277880154,0.3635332392239077,0.3611642031212561,0.3599327944261125,0.13844911454915604,0.5195414940182886,,,,,,,,,,,,,,,,,,,,,0.4992122397706085,0.3896331771785311,0.12467394573242445,0.5650373973898531,0.5340919784791619,0.4429462677391261,0.1938906277445523,0.5955704941147619,,,,,,,,,,,,,,,,,,,,,2454747.981393811,2454770.6926810388,2454735.744121149,2454806.6835839082,2455200.475006083,2455200.38980643,2455199.6837665485,2455201.1196068563,,,,,,,,,,,,,,,,,,,,,2454696.5192135945,2455199.603788756,,,,,,1.2026276530946536,0.9762083311306741,,,,,,0.970268336127,0.04593951358565,0.2536636324827557,2.689424650363458,0.046449301093432635,0.15977401822850112,,,,,,,,,,,5820.29311811,100.0,4.440070335350001,0.1,-0.045015686357800004,0.06,2.42046120613e-07,,0.970268336127,0.045645085809699996,-0.0462339413616,0.9857828243919999,0.0899788491767,-0.06286314300990001,9.663809875830001,0.235346336554,-0.439561675943,,3.30753000251,-2.93525626324,5803.15647034,98.8978603227,-98.0944647309,4.4335904828300015,0.057869727171599994,-0.08097650118489999,-0.07180587192589999,0.061348608392500004,-0.062076321215,5721.0,110.0,1.051,0.18,-0.16,0.09,0.24396275230475226,0.21896099055102325,0.269645035590376,2.6730444249665943,2.616532968153526,2.727492107327504,0.04194030457711537,0.035655512852769626,0.048419017837008416,0.15977037073121114,0.1572091720898255,0.16225265653802334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,198425,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.788595224082,0.03146822505165,,,,,,,,,,,,,,,4969.47574336,100.0,4.6427507401599994,0.1,-0.010107553613100001,0.06,0.749001119474,,0.788595224082,0.0312775735452,-0.0316588765581,0.754407008478,0.0294924242556,-0.026505642949999998,9.751972641910001,0.27744107790100003,-0.519409375823,,5.05172384827,-3.9407173220800003,4955.50491431,94.5531291454,-100.27068346600001,4.57905260549,0.0254730674285,-0.0326999630428,-0.0376320147603,0.06313892327580001,-0.059494559438699995,4927.0,110.0,0.76,0.1,-0.03,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,198802,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11713649379,0.10193163005615,,,,,,,,,,,,,,,5686.90221757,100.0,3.86276445878,0.1,0.024845326261400003,0.06,2.52667364681,,1.11713649379,0.11239581595300001,-0.09146744415930001,1.9049990824599998,0.312015033667,-0.265621072966,9.824237946739999,0.128118055309,-0.147890926355,,2.28926811524,-1.9255113093,5685.17097815,97.30575552309999,-99.3862158678,3.9169889917000003,0.09574257424689996,-0.0918382963862,0.0018203633476600002,0.0614269613459,-0.0603749741312,5808.0,110.0,1.639,0.18,0.1,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,199305,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5569753536305,0.019988780182849997,,,,,,,,,,,,,,,4455.042892629999,100.0,4.532430842029999,0.1,-0.7234027093185,0.06,3.253243405835,,0.5569753536305,0.0200890387742,-0.0198885215915,0.537677385752,0.018352936226700003,-0.01996554099575,9.901656598835,0.1810507127665,-0.4198766448370001,,4.124176995645,-4.941277298779999,4471.522012305,94.79552367104999,-101.86012525,4.722035047029999,0.02017280724315,-0.01878421496035,-0.7376764740430001,0.0626040521993,-0.05957683869605,3689.0,70.0,0.5435,0.1,-0.16,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,199476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.788229194376,0.02996068225355,,,,,,,,,,,,,,,5444.02036585,100.0,4.47672677558,0.1,-0.32712230412300003,0.06,1.80791907982,,0.788229194376,0.031008401289200002,-0.0289129632179,0.787038213662,0.0433807090931,-0.035567896596,9.91334919539,0.169633568919,-0.392511546383,,3.91426948823,-4.87352731471,5448.40282943,99.8498742898,-97.96813658030001,4.5375070939599995,0.04597830819109999,-0.046691813005,-0.34818115953,0.0617810561176,-0.060972027202699994,5539.0,110.0,0.87,0.1,-0.51,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,199960,1,A,,,,,,,,,,,,,,,0.3757301806752091,0.2509086461475309,0.08320699542358798,0.4631646921300766,,,,,,,,,,,,,,,,,,,,,,,,,3.2473120727424103,2.9221258779229644,2.419972949111456,3.692342071397074,,,,,,,,,,,,,,,,,,,,,,,,,2352.790509777562,2347.934262924025,2281.679581319216,2415.738938735098,,,,,,,,,,,,,,,,,,,,,,,,,-0.6011568432377968,-0.3940389615807584,-0.5992976880108254,-0.06455525134905471,,,,,,,,,,,,,,,,,,,,,,,,,-0.119752371598963,-0.06205917389654837,-0.3482963380306737,0.25746260719951863,,,,,,,,,,,,,,,,,,,,,,,,,2458179.7096122205,2458057.8048370117,2457922.6945476336,2458235.8826865517,,,,,,,,,,,,,,,,,,,,,,,,,2458556.5450949618,,,,,,,-2.9449633572940153,,,,,,,1.22904481229,0.09112231554985,0.2259601366233917,3.708336432339135,,,,,,,,,,,,,5914.6027377,100.0,4.1328332866199995,0.1,0.286453292846,0.06,1.90641170931,,1.22904481229,0.0980851647683,-0.08415946633139999,1.50644326146,0.23333701537700002,-0.19686863287999998,9.603789428019999,0.13994386872099998,-0.11214554900399999,,1.52689172196,-0.913945561912,5890.00802045,102.764255874,-96.92174194409999,4.160692492830002,0.09937398929439999,-0.0958359481198,0.258979560121,0.0623266584834,-0.058184385851600004,5783.0,110.0,1.305,0.18,0.27,0.09,0.2101693821807553,0.17358316466491713,0.2566305112978124,3.7014666851421802,3.5842679695178465,3.817957951502625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,200968,0,,,,,,,,,,,,-0.028388670738959856,-0.028273101510021364,-0.02902355600627136,-0.027388990195981608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.874455793176,0.03369135955695,,,,,,,,,,,,,,,5200.95647051,100.0,4.637106944059999,0.1,0.123257137234,0.06,1.40629003376e-07,,0.874455793176,0.0333085589619,-0.034074160151999995,0.8296685005429999,0.038992757753400005,-0.030577678533999997,9.6553700481,0.31653526761399997,-0.5292949398879999,,4.85116503135,-3.18558450955,5179.61478899,101.17934665799999,-98.8157666331,4.54164127477,0.030964917349799996,-0.0441798140867,0.0962954798578,0.060388423575,-0.062040036217599986,5151.0,110.0,0.845,0.1,0.11,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
