,name,teff_c,teff_err_c,fe_c,fe_err_c,logg_c,logg_err_c,radius_c,radius_err_c,mass_c,mass_err_c,star,mv,bvcolor,parallax
294,217107,5606.829223875,94.32558918035,0.33991790200099997,0.059716086966175,4.3250075846,0.0300946839734,1.1719496616349998,0.02753162653965,1.059630828825,0.044706138025725,217107,4.70546805273937,0.72,0.049817
295,217165,5967.105468625,96.41491492744998,0.043999515849700015,0.060253004747525,4.337968049595,0.031599110528549995,1.157493640155,0.027773616320525,1.0713718211499998,0.0495642175452,217165,4.466330823033741,0.57,0.0227365
296,21774,5703.39363766,94.06485928379999,0.238863495563,0.060749159153649986,4.27593274182,0.0303130903534,1.24334709296,0.029714806856749997,1.06610658749,0.0470622762961,21774,4.66948858597604,0.690001,0.0186707
297,217877,5942.39076595,95.55087118504999,-0.08913127369280001,0.0603896355339,4.26196946291,0.0297229492514,1.2201666610200002,0.028793801787299997,0.997174692848,0.0441757661517,217877,4.23941680489437,0.58,0.032801300000000005
298,218168,5923.66410416,73.15166067915,-0.00664685427949,0.056181174223000015,4.4511317398,0.02162135772325,1.00989645507,0.02082749395885,1.05568653691,0.035301472035149994,218168,4.67770979200597,0.58,0.0207235
299,218209,5732.83544388,49.1309012203,-0.376010132204,0.05948169505580001,4.38884144875,0.01582980132915,0.948843867311,0.016921554540950002,0.807518682776,0.0143869944823,218209,5.114925342799982,0.65,0.0337034
300,21847,6363.98043872,91.538038466,0.1857308166,0.0600153051184,4.28570386987,0.0238948105456,1.36955102463,0.032098676787099996,1.32146600106,0.0463803440647,21847,3.8634665617168,0.46,0.019224
301,218566,4942.8536012099985,63.125382434049996,0.29836605123349996,0.05832785743919999,4.52948116498,0.02391704521105,0.830794596355,0.015164076404925,0.8553179684745,0.0308406018036,218566,6.21873233405782,1.02,0.0346603
302,218868,5515.67928156,82.99286601150001,0.231206233042,0.06015964246195001,4.45048352047,0.03141407891775,0.985001828295,0.02101346732475,0.998643653638,0.0473160157692,218868,5.14959517751771,0.75,0.0424486
303,219134,4817.140579974999,62.04050304485,0.08341678484494999,0.058479179434525,4.57489210819,0.021158567368225,0.7574656269225,0.012968110872,0.7884835709514999,0.02665375621485,219134,6.486860716555199,1.01,0.1530808
304,219538,5094.042970574998,70.904384269475,0.007758018520095,0.057221169575500004,4.5498779177249995,0.026409018608,0.7982253712705,0.014919863366775,0.827326225387,0.032717032560250006,219538,6.17132702640854,0.88,0.0401398
