,axis,msini_10,msini_30,msini_50,msini_70,msini_90
0,0.027000000000000003,19.488407945487,24.555573790168733,32.53556519252644,48.073901235130215,103.46169117423354
1,0.039649938036776605,18.809875999357182,25.18119216191349,35.880716343181135,53.96354372770798,151.3821641830067
2,0.058226577271119406,19.57126135966039,28.81806339177799,42.58747997343399,69.05970809283362,292.18273314053414
3,0.08550667336642473,22.350586626296476,38.03298048654963,56.993934349660655,92.18455176929648,439.4722845234347
4,0.12556793706331987,32.39558672828101,46.3710171227095,67.78625620754867,101.3757575657379,2516.9093350993535
5,0.18439855273949987,35.101014714385386,54.24174005275414,76.64389918698774,111.8876540621268,1676.62517176501
6,0.270792266303424,43.57721003601989,63.918738271871625,89.09346560551853,149.1993376939724,571.9192642024976
7,0.39766283628774335,55.39242121505706,82.13116544491943,104.82435174633649,155.80500454331397,1567.0770946530963
8,0.583974326605106,72.98672345112192,92.18451367858185,120.3323473423111,167.40692684844686,426.63597173806176
9,0.8575757727763256,80.04167823465758,107.52243254722282,142.77599523813655,579.3987571738061,690.3213750043265
10,1.259363935274893,90.07190415702199,135.35731763705908,191.79709760037656,364.50334310973096,435.9973136969088
11,1.8493963703481713,114.55901507877371,171.5653546555628,241.88890578310014,357.95562516277073,703.544625930682
12,2.715868573694241,128.35382585803578,263.9561379791897,335.5272054894484,587.3379351180788,2514.7360177099035
13,3.9882970615927977,176.35750046313268,282.76538635500617,391.68790599391576,527.1015913584328,1863.798063513009
14,5.856878939422686,265.87124355625303,360.4955446505087,483.27817935923247,678.0004651561493,5969.689669270152
15,8.600921742111536,311.1411868009946,518.1524391228046,1048.7260471611141,1600.9308456795366,7028.595106082456
16,12.630593116069885,498.94208353349245,967.5212390345368,1438.692233894321,5337.756829669973,21299.17374051757
17,18.548230904441027,1102.699902904555,4436.4405818825435,8068.306480418386,16963.334284444743,35664.821452208555
18,27.2383780019597,3742.7405364783403,8384.527907356618,12825.13613466518,19617.576408610374,30007.424490992667
19,40.000000000000014,6814.826150510026,11885.84979441302,20730.305104668776,36156.06432572106,63060.38338197283
