,axis,msini_10,msini_30,msini_50,msini_70,msini_90
0,0.027000000000000003,337.4487316446092,584.7206645491219,1167.614751458142,1997.6055861515918,4056.473959235878
1,0.039649938036776605,304.32931381950016,553.7621191925286,904.4051124513446,1875.1757609215283,4056.473959235878
2,0.058226577271119406,411.8015238378592,696.4303290967515,1207.4169492091876,2236.520338844904,4219.293582309715
3,0.08550667336642473,442.38178465460237,687.6875810454171,1023.2817506940795,2205.139703198392,4202.721771195023
4,0.12556793706331987,471.4071821895563,739.5326120451558,1216.8523398932919,2273.7644315316033,4581.6734940359975
5,0.18439855273949987,495.5854057308163,756.3578723398116,1137.9388751399758,2324.024703275338,4869.247598779624
6,0.270792266303424,689.2919479543979,1060.7881174605748,1835.201796992775,2642.2314225226914,7483.903861940159
7,0.39766283628774335,307.23023374521574,1697.8950870549875,2193.5466108296737,6150.162269465359,7927.273908626739
8,0.583974326605106,1584.8029349026897,2012.733001925688,2834.132244302405,10783.370639205405,1185952.0745852923
9,0.8575757727763256,1664.3128672354742,2244.7003207898847,3977.104076400807,14646.851774910194,142151.8708392762
10,1.259363935274893,1790.7209345778394,2930.9056979971856,4657.746029053231,9225.923998299206,22523.451764337733
11,1.8493963703481713,2331.8473597581024,3569.1724478405354,6159.721371333919,9172.264744223005,13658.156833138963
12,2.715868573694241,578.2845426197458,5224.1994051282345,7657.523835864065,10730.811998383957,15037.540674095426
13,3.9882970615927977,1673.4009325947407,6961.454518110161,10598.004819468886,16134.229687386745,24562.488132402803
14,5.856878939422686,6280.867126639517,12896.308482064305,26479.587787991935,54369.711332287945,111635.63171843797
15,8.600921742111536,12651.611580091858,89658.20890515205,635381.0637633818,4502756.647929062,31909697.32459614
16,12.630593116069885,26782.09677128465,1193112.499487148,53151829.32050106,2367854633.4315042,105485279373.0748
17,18.548230904441027,inf,inf,inf,inf,inf
18,27.2383780019597,inf,inf,inf,inf,inf
19,40.000000000000014,inf,inf,inf,inf,inf
