,axis,msini_10,msini_30,msini_50,msini_70,msini_90
0,0.027000000000000003,5.103193386105315,6.206510939669644,7.548367292746765,9.845043283709439,30.643951614482475
1,0.039649938036776605,5.470231364122882,7.476513866069744,9.680362788819865,12.638194058744904,17.01849380967635
2,0.058226577271119406,5.728637192037679,7.867389923648175,9.987724308404456,12.899935855301473,17.288134331895268
3,0.08550667336642473,7.779853292361668,9.611697411620302,11.911762238041348,15.677920580417855,23.03479587619818
4,0.12556793706331987,8.053976437165794,11.035055750231175,15.261623999438351,21.653544702380817,160.94680924873938
5,0.18439855273949987,12.312767572927996,16.094166477664757,20.773620343852752,26.504786646373248,50.00422083543611
6,0.270792266303424,14.664408105833854,20.596896263049334,26.09768142322459,33.89871069870799,45.85333953706426
7,0.39766283628774335,18.571794478226447,24.26569495521117,31.85838286926651,42.13014111033348,72.37410366400402
8,0.583974326605106,21.43955096470135,30.306918615161216,38.815456941991435,51.529710406919044,79.06335364522154
9,0.8575757727763256,23.92147126555626,36.47545025150484,48.45599591012669,59.60826907523593,86.24526440556595
10,1.259363935274893,29.545087219451567,45.55243382266341,54.48624346591494,65.17216486355848,91.26040319930814
11,1.8493963703481713,35.78003721355462,53.22579827958359,69.05970809283362,85.5708801583891,106.02963338967899
12,2.715868573694241,45.14195148835343,66.44141652233571,83.33258188396,102.67636939675705,161.06389010319538
13,3.9882970615927977,57.23798153316982,87.76385767624377,123.01767484645352,171.93834336105198,253.7413892484297
14,5.856878939422686,69.05970809283362,124.18914749709928,173.62321011221226,253.67934117157225,465.0326500567478
15,8.600921742111536,130.98890926248575,210.94625059810434,310.5851149003579,540.2647829509023,7517.826396805997
16,12.630593116069885,218.79508346297993,434.26344428506576,1244.5620094717951,3827.042624646466,1278423206197.963
17,18.548230904441027,581.5551936191464,1607.387256832079,4676.200555972964,21601.631122658484,143916.13160166863
18,27.2383780019597,1299.1797452213227,7374.270347000149,1710.8570503012063,396.9249442768341,92.08800429084957
19,40.000000000000014,4591.826904416536,289169913.7008725,18210451031885.133,1.1468016244861664e+18,7.22197359978283e+22
