,axis,msini_10,msini_30,msini_50,msini_70,msini_90
0,0.027000000000000003,13.924071035828057,20.14882175913146,26.006994063313215,35.01349128942948,114.09192298170436
1,0.039649938036776605,17.23054487329949,23.69568561234357,31.27194270009029,41.36102460970373,199.2310992408145
2,0.058226577271119406,21.09417571292893,31.331373222951438,44.35579784500112,55.545201686919675,72.72408272605512
3,0.08550667336642473,26.160996624601808,38.25984967534632,49.496898306710186,60.445787074960435,92.19535613416427
4,0.12556793706331987,30.450270554020875,44.00222799475151,54.24576573880732,66.6382921714833,104.28040041264916
5,0.18439855273949987,35.639003722931115,52.52477920492125,69.05970809283362,90.5422734468408,206.5368702511021
6,0.270792266303424,49.127130476684286,71.86009049717082,91.21492150864302,119.31623863124653,166.8574193123843
7,0.39766283628774335,61.14335905333933,84.61109211145991,108.77355817930449,141.60426389035402,226.8909898309189
8,0.583974326605106,69.70535984623152,96.84195578590801,131.2267990444189,181.35549080304185,386.86496829919844
9,0.8575757727763256,78.89538654654737,120.21547043546217,164.73739996901628,237.6602342469234,360.6192879645119
10,1.259363935274893,83.78241112120574,137.37770817665813,204.58226859349173,293.13617444620184,509.6860824407411
11,1.8493963703481713,118.96207779739517,184.4009444998411,253.35492724252268,351.12919735873726,570.6322834579466
12,2.715868573694241,72.18586626595697,259.24801804564726,359.74589279437737,491.40240524738505,765.1021486961596
13,3.9882970615927977,221.0253818117722,362.9685322141905,505.94642475138477,740.7725151945265,2590.55841815457
14,5.856878939422686,309.9456554185697,492.13606188636453,698.7674659221127,1383.814692555084,8655.200367955751
15,8.600921742111536,603.9426078328717,983.718401233303,2975.477375329836,11907.19629733989,258849.03823889414
16,12.630593116069885,420.44002869287687,4008.4094324072685,9952.707108973567,29504.437410197752,87464.82915260363
17,18.548230904441027,1123.4483174156169,5712.044072677696,68977.0293321211,869697.6169748936,10965591.76722303
18,27.2383780019597,4705.2920028064655,2381766.75539351,19920297624.973335,166606682442318.4,1.3934423650195277e+18
19,40.000000000000014,98175632.71840371,2.356226100522581e+33,5.654968838049673e+58,1.357198808391962e+84,3.2572922296348016e+109
