,axis,msini_10,msini_30,msini_50,msini_70,msini_90
0,0.027000000000000003,26.306718098068377,42.121806103530986,66.91882713493422,704.5722292798337,1182.3297002122567
1,0.039649938036776605,29.690783484937633,43.55383103376297,156.4744520763837,1066.1781224029921,3290.4505362261425
2,0.058226577271119406,31.883494186076916,50.70126456076691,167.40692684844686,1078.6085500765066,1968.342179524023
3,0.08550667336642473,37.570546895455834,61.958183118912814,178.71431042666015,873.3138764142132,1953.8716283946856
4,0.12556793706331987,39.0854277252772,76.38071626396625,155.9987047710409,289.8635515401105,1586.8178805734108
5,0.18439855273949987,45.0233887870638,87.40903287980305,405.8094065380136,1883.0990521595684,2960.876347982619
6,0.270792266303424,57.25203116185544,122.90470635920147,372.991062310644,526.9434031325658,1936.647322805348
7,0.39766283628774335,75.87226272733308,138.21307901669877,292.0219545700946,1211.5820736703206,3433.705605030316
8,0.583974326605106,98.50872034808117,177.5865225195765,260.64402090729203,4407.579268259466,7094.063150132238
9,0.8575757727763256,125.35861539866126,211.57830938333908,661.5657413814961,2048.787185610166,5495.332260468876
10,1.259363935274893,169.57939940117313,240.19510418308622,2025.2324693712305,1250.974035102085,4662.059066029233
11,1.8493963703481713,177.88396992111936,304.32931381950016,1817.916435239442,73.56860169547376,0.16974118449642994
12,2.715868573694241,238.4309502071229,495.9123311868009,2135.8384480785558,113787657.39882463,161761113233456.06
13,3.9882970615927977,310.19262926268453,839.5698225972968,2131.333211613464,12918.913544592855,69793.59622092637
14,5.856878939422686,493.43685294794506,1257.77832827957,2957.237300066738,10935.615207902532,35192.28656377363
15,8.600921742111536,849.7764425044836,2827.159558698763,5780.53675043605,22470.331763966795,87347.56500676987
16,12.630593116069885,1986.731777063101,7288.788384890159,35734.00419509807,175189.4812123194,858883.716470034
17,18.548230904441027,6790.255397973199,20956.160181767606,64675.12984783826,199601.09030250422,616011.0593311808
18,27.2383780019597,15652.562189958497,114767.77992774753,841500.7811305054,6170055.43793784,45240105.488769874
19,40.000000000000014,13405.697582954355,72099.44484703343,387770.19361231965,2085532.327927803,11216553.41869936
