,axis,msini_10,msini_30,msini_50,msini_70,msini_90
0,0.027000000000000003,29.66786035206363,40.563566763465765,57.12437329672716,201.67926547473482,1782.6569223461865
1,0.039649938036776605,31.20975536403541,44.92302322754828,63.57848406247875,284.5377241906207,1219.7229356968517
2,0.058226577271119406,37.39275247381982,60.02112491917157,97.5435878358683,834.6932364198079,1962.5411428974012
3,0.08550667336642473,48.016640417078534,67.11365782807354,114.92197138268028,859.7110662452188,1049.150936009832
4,0.12556793706331987,57.486811980776366,83.18523805549391,177.30954391851003,288.75849632344807,1722.0322780950771
5,0.18439855273949987,62.28173824817156,89.76954677499853,359.65297120373793,360.90707168602364,1364.137042982774
6,0.270792266303424,79.60538160980173,114.83783628038093,260.1555198691743,1263.419564333371,4056.473959235878
7,0.39766283628774335,96.90728120644198,162.10254578330816,221.5884779581246,2651.9499488779898,4842.375119561661
8,0.583974326605106,118.2226598138729,194.92508367206074,269.30485846309494,1514.3108245259439,6012.557176137911
9,0.8575757727763256,146.23452686724033,224.02029288014435,326.7309333956918,1236.5524409553436,6214.858440240494
10,1.259363935274893,204.87287173950733,304.56170443268576,405.8094065380136,629.3967581487896,5629.005928207682
11,1.8493963703481713,222.24346696629118,360.6351745103456,569.1892000791139,971.760740349309,0.8997051432373491
12,2.715868573694241,314.1627160971506,551.8816560363455,1084.7283101179282,4822.924694908952,86463.0801647001
13,3.9882970615927977,451.8739517515654,1048.9703788531988,1456.5470908424397,1758.8583717789288,7.342363437709515
14,5.856878939422686,987.9558484340855,1531.5992257002576,4976.373145965826,3.408994444466186e-05,1.4141824709050057e-19
15,8.600921742111536,1341.1051654801104,2384.621640933694,14842.981255656494,51846.29336500913,181098.2638454932
16,12.630593116069885,2751.3059287202514,7627.337670949755,15020.895850332605,29581.398107741596,58256.12018935088
17,18.548230904441027,6281.424781600924,15525.233138311203,38372.32353795458,94841.42367356623,234411.02375601302
18,27.2383780019597,16727.328635236398,140069.45375550486,1172898.094082806,9821484.286676712,82242058.4363465
19,40.000000000000014,inf,inf,inf,inf,inf
