,axis,msini_10,msini_30,msini_50,msini_70,msini_90
0,0.027000000000000003,5.439161277339418,7.356296589924265,9.516159046311552,20.89700336573408,660.4255807140622
1,0.039649938036776605,5.546740525357181,7.6839342859909,9.858532960371154,12.78045717915333,16.98456307500343
2,0.058226577271119406,6.468157388644706,9.949683269004082,13.506560944831161,17.592917744929036,26.91904288128724
3,0.08550667336642473,8.381406570106089,12.963063906592618,17.097569492373786,22.73087416610609,33.2303630051132
4,0.12556793706331987,12.193260542475397,16.463422774586615,21.12958032691509,26.381696527719903,37.47561825673052
5,0.18439855273949987,14.343357439437739,19.93106697079864,24.831600061292075,31.29661552501251,40.21186662108297
6,0.270792266303424,18.621364976255936,25.826238582739244,32.30014324063549,38.64578704127555,54.050646080735845
7,0.39766283628774335,24.32241220883711,32.519012615046094,39.05702390542404,49.23855081645142,69.83236712466498
8,0.583974326605106,26.267924324841537,36.609071535473724,48.40359087375067,63.56388038239486,95.25975277629755
9,0.8575757727763256,28.873197492811933,38.77118857088469,55.074578910447,79.56230847011015,119.63854661524228
10,1.259363935274893,34.684170793094985,51.69486674916022,74.06782070629754,94.2371570867527,141.72788719299714
11,1.8493963703481713,37.15700135921426,63.207682858203114,83.5415840432104,104.98234432524413,146.68411259828395
12,2.715868573694241,58.95970883556479,83.14878630140129,107.52243254722282,137.77572756466816,200.52207706249627
13,3.9882970615927977,79.91008220639685,121.94123181496003,152.07909911564965,215.72749958067604,345.7817124298404
14,5.856878939422686,123.37745917306289,180.86663639405882,269.48474762021056,376.18235488697405,3088.2162022948496
15,8.600921742111536,186.12054802619696,313.689079434492,473.6988187060931,1157.1013163707682,10683.428987578061
16,12.630593116069885,340.91716120670526,631.8244856010335,2875.8505836769396,60397.947964805484,1908807.1701228295
17,18.548230904441027,810.3598942794254,2371.975400788622,inf,inf,inf
18,27.2383780019597,1745.787845642324,7172.000024056614,21086.32330521953,61995.681684444884,182272.86435315333
19,40.000000000000014,4619.103091654985,inf,inf,inf,inf
