,axis,msini_10,msini_30,msini_50,msini_70,msini_90
0,0.027000000000000003,6.609532178769174,9.958415489958057,13.21952859356239,16.502679844818452,91.86178293838748
1,0.039649938036776605,6.736139155853066,9.856154457785367,13.225147519942759,17.14752611194799,412.395486927458
2,0.058226577271119406,8.060426675556814,12.470091612504476,17.357391255107217,24.471662586735313,115.26929068699644
3,0.08550667336642473,9.418683331018315,15.269331431874521,22.39287174780119,110.37831149090432,54.134465082013946
4,0.12556793706331987,12.649793978242915,19.63753285390627,27.506275928209362,36.31010286654927,833.6368628374196
5,0.18439855273949987,14.677663776201229,23.171173333379556,31.510935665912484,40.1370907466215,260.64402090729203
6,0.270792266303424,19.024971791539983,26.1400219334125,34.02163606011536,43.3974020758235,144.58524869535194
7,0.39766283628774335,21.035468715154572,30.07561874601549,40.3640837157561,64.7107172106627,413.05994544216355
8,0.583974326605106,26.77673648585713,50.69182135598972,71.67406714711677,95.06170779575304,1049.2715893191041
9,0.8575757727763256,38.51647082289424,55.75058278853251,74.64616836744521,103.4892413589818,915.9226618502665
10,1.259363935274893,45.07546943307196,58.583480181208905,76.44573770988787,100.43149328003518,1887.0732434832864
11,1.8493963703481713,43.38470795484703,63.56910986643547,90.04185086247493,131.86842285708457,1087.280292443698
12,2.715868573694241,47.41998372195745,76.78768306986045,115.25272273927196,220.9082503437206,2384.621640933694
13,3.9882970615927977,77.54711711520865,138.43188896945324,213.515362052758,505.39450111902875,1060.1285464760595
14,5.856878939422686,140.14607217532435,251.60284378716688,691.7119766051285,1289.656976487505,6128.805620764775
15,8.600921742111536,386.6269321475844,810.8567748512631,1447.007248753278,4775.145488239673,9407.407218117536
16,12.630593116069885,931.5501943618267,1618.748693752415,3857.1737113903073,7683.747791212399,13576.348281252434
17,18.548230904441027,1122.6056131801854,3753.271550486202,7635.303855254638,12368.407898450127,20035.5502338213
18,27.2383780019597,1983.2068151674114,7238.7623548926285,12235.508090155703,20681.38873533807,34957.26020289243
19,40.000000000000014,6479.697142445042,12182.575486986954,22904.642336436787,43063.36054477798,80964.06807712805
