,axis,msini_10,msini_30,msini_50,msini_70,msini_90
0,0.027000000000000003,113.07221718331303,144.38352459350176,247.41570064741103,649.9830185217156,2846.6181761957587
1,0.039649938036776605,125.19148301147482,190.06734693401626,307.0863315435272,536.461479685552,1624.7319361642542
2,0.058226577271119406,51.409318066890535,215.2614496436452,330.0114554671578,521.2625995969079,1789.6687944856778
3,0.08550667336642473,194.95784153539023,295.7898678282943,405.8094065380136,565.0799252595358,1788.3032182412028
4,0.12556793706331987,219.95943833619233,347.7250643163005,482.83829427508044,659.998873484594,1488.3179520555686
5,0.18439855273949987,263.57397983736644,356.43574918908894,485.77321141200963,682.7228877105539,1635.1902985960708
6,0.270792266303424,280.37711173216684,370.4751065347533,523.1707486605673,775.0655910121144,1883.8579770574268
7,0.39766283628774335,284.9048483083024,403.29884857081714,601.4566626335346,881.1556362517745,1962.787646883468
8,0.583974326605106,429.03600627270123,680.9813018969301,918.9462866261092,1238.9093355753025,2861.8428131091946
9,0.8575757727763256,670.3598455953914,972.5756347527671,1224.529230102431,1541.5127672505416,3192.2312305067235
10,1.259363935274893,787.2099338929135,1135.2125934789942,1435.0581499695563,2215.3554693958963,5457.886098656215
11,1.8493963703481713,1039.6929237729082,1449.1416717241316,2057.44404748661,3712.7339025712995,5780.53675043605
12,2.715868573694241,1125.3735421910471,1707.2671078036767,2301.3432268307583,3837.7806280915024,5657.2534925985365
13,3.9882970615927977,1632.1015913023693,2319.371352961909,3194.9045367203776,4681.244176498349,9598.148543228368
14,5.856878939422686,1803.2917768522802,2926.8974649621105,4149.152638439873,6294.669339025172,11965.52730817547
15,8.600921742111536,2818.749322949873,4761.845609565591,7454.023904432236,12167.6098192739,19861.85322347282
16,12.630593116069885,5346.103965681343,10861.840652805926,21373.84872625611,42059.29952165739,82763.9747482366
17,18.548230904441027,57782.28996363406,5773616.25181275,576900718.9603579,57644018067.96282,5759800100453.601
18,27.2383780019597,inf,inf,inf,inf,inf
19,40.000000000000014,inf,inf,inf,inf,inf
