# period  BIC_array
1.411134999010565139e+02 6.993027790624097406e+00
1.416578034607356642e+02 5.957281373448068962e+00
1.422063222592123566e+02 4.151178095516655731e+00
1.427591054528066934e+02 2.318077679785119471e+00
1.433162029651414286e+02 1.350814164372451387e+00
1.438776655021723059e+02 1.256801795331028870e+00
1.444435445675727010e+02 1.649101286465480598e+00
1.450138924784828305e+02 2.228714835487693335e+00
1.455887623816339271e+02 2.674022483053875021e+00
1.461682082698568479e+02 2.687779883109413959e+00
1.467522849989870508e+02 2.316067534045515686e+00
1.473410483051762299e+02 1.977593988928703084e+00
1.479345548226222036e+02 2.018349465176100921e+00
1.485328621017294495e+02 2.486380026326941106e+00
1.491360286277117950e+02 3.244842380285234640e+00
1.497441138396503391e+02 4.091956543826881898e+00
1.503571781500194504e+02 4.687018369781782212e+00
1.509752829646944861e+02 4.940237720930127807e+00
1.515984907034548996e+02 4.926245020720074308e+00
1.522268648209974913e+02 4.611029670771557676e+00
1.528604698284741232e+02 4.033604990780844446e+00
1.534993713155699311e+02 3.057897847970849625e+00
1.541436359731370374e+02 2.039805239204071086e+00
1.547933316164011899e+02 1.567887810181190389e+00
1.554485272087573833e+02 1.630272329560710887e+00
1.561092928861725397e+02 2.269029831884239456e+00
1.567756999822132116e+02 3.117600817357413234e+00
1.574478210537169218e+02 3.278827445110465533e+00
1.581257299071268392e+02 2.780766232478868005e+00
1.588095016255097676e+02 2.134941922057208785e+00
1.594992125962780278e+02 1.666247085745993672e+00
1.601949405396368604e+02 1.607831528683476563e+00
1.608967645377797453e+02 2.024214105593472368e+00
1.616047650648543765e+02 3.244365057665220320e+00
1.623190240177235353e+02 5.432558013137935404e+00
1.630396247475450480e+02 8.575572794223745632e+00
1.637666520921966935e+02 1.196850839621700402e+01
1.645001924095729748e+02 1.357303274798701409e+01
1.652403336117800450e+02 1.132452479260021505e+01
1.659871652002585733e+02 7.118184433863007143e+00
1.667407783018630028e+02 3.992933728308088348e+00
1.675012657059283470e+02 2.138259843546649108e+00
1.682687219023559351e+02 1.774513504120392327e+00
1.690432431207507591e+02 2.453081558030106635e+00
1.698249273706451277e+02 3.365823321122860534e+00
1.706138744828430447e+02 3.985844812910642077e+00
1.714101861519228009e+02 4.272502971893374024e+00
1.722139659799351250e+02 4.244332665132503735e+00
1.730253195213364847e+02 4.120574893815103223e+00
1.738443543291990920e+02 4.235130010448784788e+00
1.746711800027389359e+02 4.574321141509983590e+00
1.755059082362070626e+02 5.064041395636422749e+00
1.763486528691893511e+02 5.545279600182681179e+00
1.771995299383621330e+02 5.701143489020125799e+00
1.780586577307540210e+02 5.278741376373687899e+00
1.789261568385639976e+02 5.286965673090975315e+00
1.798021502155903306e+02 5.641423340695979505e+00
1.806867632353249462e+02 5.514593930413269618e+00
1.815801237507712358e+02 4.463616899438505925e+00
1.824823621560454114e+02 2.921236615465204522e+00
1.833936114498230552e+02 1.692695514685027547e+00
1.843140073006969715e+02 1.139230599344045913e+00
1.852436881145121390e+02 1.013627300793899622e+00
1.861827951037495552e+02 1.164326560504747476e+00
1.871314723590308233e+02 1.479802435771631508e+00
1.880898669228202493e+02 1.840999588346136306e+00
1.890581288654034608e+02 1.909361401923774793e+00
1.900364113632245164e+02 1.644942034144293075e+00
1.910248707796684755e+02 1.660710612567896760e+00
1.920236667483775932e+02 2.535959500962547963e+00
1.930329622591953296e+02 3.902513823937368898e+00
1.940529237468352335e+02 4.855847282871110338e+00
1.950837211823753705e+02 5.014711330064443473e+00
1.961255281676850188e+02 4.815223170932739549e+00
1.971785220328925163e+02 4.601567392937596424e+00
1.982428839370105607e+02 4.287314105529929975e+00
1.993187989718377651e+02 3.862738333319470030e+00
2.004064562692620655e+02 3.212164866334887847e+00
2.015060491120971733e+02 2.548798214794686601e+00
2.026177750485872195e+02 1.983213114370443009e+00
2.037418360107234605e+02 1.999224690425990048e+00
2.048784384365210656e+02 2.510515923036621189e+00
2.060277933964113402e+02 3.185362587510297772e+00
2.071901167239130359e+02 4.104049734763918877e+00
2.083656291507509479e+02 5.554120409698128924e+00
2.095545564466013673e+02 7.507637989426115155e+00
2.107571295636484479e+02 7.437981413789856333e+00
2.119735847861474269e+02 1.796724632969784352e+00
2.132041638851968628e+02 1.147566512281628093e+00
2.144491142789336493e+02 1.616648733079529165e+00
2.157086891983736621e+02 3.044487827942731428e+00
2.169831478591308382e+02 4.293531938644861157e+00
2.182727556392605095e+02 4.514781327221356833e+00
2.195777842634818739e+02 4.009714780413474955e+00
2.208985119940493007e+02 3.058106486096903609e+00
2.222352238285536430e+02 2.108420198264269629e+00
2.235882117049486908e+02 1.372529597269277701e+00
2.249577747141132988e+02 1.108872411508627920e+00
2.263442193202733392e+02 1.147481992701528952e+00
2.277478595896252500e+02 1.491041333701645044e+00
2.291690174275196057e+02 2.158396716272250160e+00
2.306080228245801607e+02 2.879310720629376874e+00
2.320652141121547913e+02 3.664108471600513894e+00
2.335409382275121857e+02 4.531012298739966582e+00
2.350355509892226848e+02 4.758257125378833052e+00
2.365494173831808951e+02 3.519395371329011368e+00
2.380829118597535228e+02 2.359815783748075546e+00
2.396364186425614378e+02 2.215874689702928890e+00
2.412103320494289562e+02 3.247413978103622867e+00
2.428050568260656519e+02 4.461896171239772002e+00
2.444210084930720370e+02 4.477637692997888053e+00
2.460586137068949313e+02 3.659610668174735792e+00
2.477183106353912478e+02 2.876518697042826034e+00
2.494005493486938576e+02 2.179847718952174773e+00
2.511057922261129818e+02 1.550993773532411524e+00
2.528345143798446770e+02 1.082559022824540307e+00
2.545872040963032532e+02 9.633395278922023408e-01
2.563643632959377214e+02 1.761211482712610632e+00
2.581665080124421934e+02 3.225908590412956300e+00
2.599941688923220795e+02 5.051596138814574033e+00
2.618478917158300305e+02 6.119107177739209646e+00
2.637282379403487766e+02 6.102634438148839990e+00
2.656357852673543221e+02 5.191170015933977311e+00
2.675711282341637798e+02 3.968783217357866988e+00
2.695348788317418212e+02 2.845731325388811683e+00
2.715276671499117356e+02 2.003945494385988013e+00
2.735501420514032702e+02 1.241388751348210917e+00
2.756029718762492848e+02 1.153286458020176042e+00
2.776868451781390945e+02 1.831853900248603395e+00
2.798024714944323819e+02 2.791360946843610691e+00
2.819505821516424930e+02 3.007001851616422528e+00
2.841319311083103685e+02 2.900801531955863766e+00
2.863472958373089341e+02 2.506452617293206231e+00
2.885974782497485194e+02 1.925659127428986039e+00
2.908833056627882456e+02 1.483512206424336455e+00
2.932056318138075426e+02 1.861639707990690340e+00
2.955653379235506009e+02 2.401411732763250484e+00
2.979633338110230625e+02 3.205572278354736682e+00
3.004005590631061295e+02 4.591602258319028351e+00
3.028779842620457998e+02 6.159930608068009406e+00
3.053966122741857703e+02 7.029684758297293001e+00
3.079574796035406052e+02 6.813093501182862610e+00
3.105616578140448496e+02 6.005299183692869747e+00
3.132102550245804764e+02 4.947640161615908028e+00
3.159044174811624544e+02 3.765059956241657346e+00
3.186453312109710510e+02 2.849792811551964178e+00
3.214342237632431534e+02 2.414560915343969327e+00
3.242723660423920364e+02 2.078504359939785218e+00
3.271610742391076201e+02 1.719546265186551182e+00
3.301017118656000662e+02 1.354515981054447593e+00
3.330956919016006168e+02 1.115750215028384673e+00
3.361444790582145856e+02 1.168061075461736209e+00
3.392495921672473287e+02 1.726986567183502075e+00
3.424126067041934220e+02 3.005788370854560299e+00
3.456351574536919884e+02 4.940896083449871412e+00
3.489189413269262445e+02 7.175839095115094324e+00
3.522657203411664000e+02 8.606486982714073974e+00
3.556773247724492535e+02 8.576986391863584913e+00
3.591556564932480455e+02 7.603931176697955152e+00
3.627026925079181296e+02 6.262522005292311178e+00
3.663204886997315839e+02 4.484919680051319801e+00
3.700111838044191472e+02 2.675979572190527733e+00
3.737770036263602265e+02 2.504722177455363408e+00
3.776202655148828171e+02 3.231779470718009861e+00
3.815433831195904304e+02 3.599570556162404955e+00
3.855488714452225167e+02 3.517208118577144660e+00
3.896393522282899653e+02 3.487370179856128516e+00
3.938175596596432229e+02 3.622097629036062472e+00
3.980863464792179798e+02 2.768850668465063336e+00
4.024486904715087690e+02 1.449413412689693814e+00
4.069077013928508677e+02 1.107532275359972118e+00
4.114666283643733777e+02 2.003881431979351646e+00
4.161288677675622125e+02 4.408609101933507191e+00
4.208979716827496418e+02 7.555500678979939266e+00
4.257776569145970029e+02 9.927729812353589978e+00
4.307718146527617478e+02 1.168334360479624934e+01
4.358845208205224253e+02 1.369055587943464047e+01
4.411200471692064298e+02 1.506529589591676199e+01
4.464828731818840879e+02 1.465567426630147452e+01
4.519776988560518021e+02 1.201581873623931074e+01
4.576094584419666376e+02 8.035750803318052249e+00
4.633833352210411363e+02 4.751227636293180012e+00
4.693047774173284665e+02 3.241080396270973552e+00
4.753795153447733242e+02 3.759586486201754951e+00
4.816135799036593426e+02 4.709064990157770580e+00
4.880133225517573692e+02 4.983092322326768908e+00
4.945854368891922377e+02 4.870647967683424895e+00
5.013369820112265529e+02 4.622844935441122516e+00
5.082754078002426468e+02 4.257102615388959066e+00
5.154085823474166546e+02 3.488859781280865491e+00
5.227448217162886976e+02 2.459810974647353987e+00
5.302929222849340931e+02 1.912329646174924846e+00
5.380621959311848741e+02 2.181251682536952785e+00
5.460625083568195350e+02 3.363502393304116822e+00
5.543043208823462464e+02 5.578043980699504800e+00
5.627987360846854017e+02 8.443468961908308756e+00
5.715575476963922483e+02 9.643298743240762860e+00
5.805932952380228471e+02 8.545503754865791279e+00
5.899193239158284996e+02 7.108715017473997477e+00
5.995498503864901068e+02 6.581910836699790934e+00
6.095000350704781340e+02 6.288747337440753427e+00
6.197860617876441438e+02 5.411820936103225677e+00
6.304252255949024857e+02 4.384903918273153067e+00
6.414360298287737123e+02 3.533504322905798745e+00
6.528382934981880226e+02 2.851043703344970481e+00
6.646532703387698575e+02 2.234689655264929797e+00
6.769037810331624314e+02 1.732753425789923085e+00
6.896143603279859917e+02 1.540467293463734677e+00
7.028114210429358764e+02 1.480485622190201411e+00
7.165234372790225734e+02 1.576257216822199325e+00
7.307811495001805042e+02 1.663742764654557504e+00
7.456177945968229324e+02 1.781929855811171137e+00
7.610693645552943281e+02 2.039673528000349734e+00
7.771748979706477485e+02 2.502357071683007916e+00
7.939768093730939427e+02 2.909022716058700553e+00
8.115212622170771510e+02 2.773883681487262720e+00
8.298585924392529023e+02 2.661387055004809099e+00
8.490437907689718031e+02 3.203859394384153347e+00
8.691370535242043616e+02 4.545596283652429292e+00
8.902044135132447309e+02 5.479221334139111832e+00
9.123184649718464243e+02 4.708148916460373812e+00
9.355591993042347667e+02 3.529454189391032060e+00
9.600149719031199993e+02 2.690632290368199619e+00
9.857836246775768814e+02 2.195191822623968392e+00
1.012973794352267646e+03 1.893564124193204634e+00
1.041706443423368228e+03 1.668453774008526125e+00
1.072116659270865057e+03 1.529908307794556777e+00
1.104355777872420504e+03 1.441608382160353585e+00
1.138593902563743541e+03 1.442151343343226699e+00
1.175022906321298478e+03 1.573251060218211705e+00
1.213860029437769754e+03 1.905095778700570008e+00
1.255352215052399288e+03 2.438419057265235779e+00
1.299781365334133170e+03 3.134941958050120547e+00
1.347470754770913118e+03 3.664027123481019999e+00
1.398792909066241009e+03 3.738442792127699477e+00
1.454179355867142249e+03 3.115284489419451575e+00
1.514132787531368194e+03 2.463080811080459398e+00
1.579242361978366944e+03 1.971547370919950026e+00
1.650203128658022479e+03 1.867751500358821204e+00
1.727840938170347727e+03 2.137321762333613151e+00
1.813144730637380690e+03 2.487373260601543734e+00
1.907308885292621881e+03 2.612762537677070895e+00
2.011789489296768579e+03 2.549840595115426822e+00
2.128380172476364805e+03 2.449100850035421217e+00
2.259315933713648064e+03 2.384424233041926300e+00
2.407417803278463907e+03 2.295633116825882780e+00
2.576298393619219951e+03 2.342942266652755734e+00
2.770660493607442277e+03 2.331509342453983891e+00
2.996741851589963062e+03 2.182650681772798862e+00
3.262997067568604507e+03 2.151667591737492558e+00
3.581178441405866124e+03 1.870736951423111805e+00
3.968117521793304149e+03 1.730340031631925513e+00
4.448801519207461752e+03 1.591665999395416975e+00
5.061993909257584164e+03 1.434527903555050443e+00
5.871246374541636214e+03 1.334000006874674682e+00
6.988483494522412911e+03 1.087183795324193625e+00
8.630843185968707985e+03 1.121734979369847451e+00
1.128228738628310748e+04 1.107110807034445088e+00
1.628519077647558333e+04 1.060809043567445542e+00
2.925990870999870458e+04 1.055553241117735297e+00
