,Unnamed: 0,inj_period,inj_tp,inj_e,inj_w,inj_k,rec_period,rec_tp,rec_e,rec_w,rec_k,recovered,bic,bic_thresh,inj_msini,rec_msini,inj_au,rec_au,inj_insol,rec_insol
257,2637,269.48964084911097,236.25911250872787,0.07533507737521307,2.7883210143329324,6.817713015776159,272.02460843829795,2455260.7479376723,0.2371574928429441,2.0371738746507853,6.734805366457232,True,179.6326272691521,26.42791564294861,43.02744262581764,41.538467419503064,0.646271588519893,0.6503180515100201,0.07594637195734663,0.07500419271218761
258,2001,252.5706680762889,234.5056777149381,0.2035491509509164,3.8497168139682834,0.15285634501525472,,,,,,False,-8.6158138751465,26.42791564294861,0.9267815632876036,317.8284065946748,0.6189310759366139,,0.08280424127195121,
259,1887,10.948462787545301,4.86898593851382,0.2218654412027458,1.0311217721687829,356.012409331634,10.948459469115727,2455197.656040198,0.21781378761138573,1.0269953376696976,353.0994301994657,True,472615.3765222024,26.42791564294861,757.4730193672109,751.9619454074813,0.07637580096999011,0.07637578553721601,5.437829720053026,5.437831917629273
260,1531,3241.3027011256154,2760.429738192482,0.13983243520702898,3.0764822906729825,847.0389495553336,3333.8609136267023,2454600.1645690827,0.04048737811569087,-0.4520573097175695,893.8986188906888,True,2047578.8393952127,26.42791564294861,12779.951708249144,13789.89753644589,3.3926058569434057,3.4568881803828524,0.002755943720903807,0.002654400779660733
261,2766,138095.35813603998,85470.93832411787,0.3741288001656251,5.285180265226041,86.73925843018884,139273.3486338422,2424722.431598544,0.12409725374286194,0.01736548324121549,51.180667284080435,False,52.813425389741724,26.42791564294861,4141.182960152501,2606.031421689069,41.38469261983028,41.61970764737954,1.852071257279928e-05,1.8312140387896576e-05
262,632,324898.0710299464,132557.7643335597,0.5039673862991321,0.44429229660853214,32.337597926385165,,,,,,False,-8.554738038946425,26.42791564294861,1895.496320558055,317.8284065946748,73.20685818725173,,5.918799415910143e-06,
263,2121,681165.0297982695,86653.27194458566,0.3696512493000092,4.593699291742917,11.542682151138218,,,,,,False,-8.959970646007037,26.42791564294861,927.9595384425368,317.8284065946748,119.91915948837652,,2.205768893426994e-06,
264,974,132.0166750639567,78.54542637316324,0.019806174637002117,4.615812297423637,0.6839563946535276,,,,,,False,-6.421926300569568,26.42791564294861,3.411238149044677,317.8284065946748,0.4016115618899845,,0.19666394442072685,
265,2172,213488.84060669786,105928.9807389191,0.2526699440393717,5.498103517521439,229.9511629469623,215449.00228055668,2472990.798568169,0.003614545083030911,-0.9363840136468232,294.64484018475133,False,492.6409457365958,26.42791564294861,13740.475001606555,18579.813328731798,55.33124800325575,55.66941679851622,1.0360870078381136e-05,1.023537635792623e-05
266,2322,31.77583796051416,6.1363179675262405,0.20846027241116835,5.303718397140148,1.0145627766373606,,,,,,False,-3.7542827957604463,26.42791564294861,3.079090513368856,317.8284065946748,0.15540024107368036,,1.313511209004065,
