,Unnamed: 0,inj_period,inj_tp,inj_e,inj_w,inj_k,rec_period,rec_tp,rec_e,rec_w,rec_k,recovered,bic,bic_thresh,inj_msini,rec_msini,inj_au,rec_au,inj_insol,rec_insol
33,1023,132470.88927114126,33059.44069750975,0.015133186955975488,1.0141118789839796,4.951560741993557,,,,,,False,12.791096155905793,30.03987116631523,270.6735312197439,317.8284065946748,42.09591477648433,,3.134293936747809e-05,
34,766,640.5485404473852,359.6089581973592,0.16718665277094255,2.677111228084136,137.12539228323655,640.7387501481187,2455577.97489586,0.17011641283213155,2.6262287695234257,137.5827247773065,True,147.08415745933917,30.03987116631523,1254.183741527398,1257.8675424704793,1.2037261102484158,1.2039643946132204,0.0383322457335672,0.038317074070708966
35,1701,102.88486313324614,99.95944579651643,0.06982595408294427,5.276178340944607,95.66959391186182,102.88211768230957,2455133.7054293887,0.05939337381634175,-1.2822946348269826,96.30009805922205,True,200.01587246843445,30.03987116631523,479.9506912274005,483.4425447952442,0.35568097824255257,0.3556746507227205,0.43903419352820894,0.4390498146711351
36,827,195375.9200032132,40140.28185598458,0.014356925826321316,2.383502200791062,4.408754976548214,,,,,,False,10.099214376858155,30.03987116631523,274.33449086766245,317.8284065946748,54.54316572175436,,1.8669768953950407e-05,
37,543,14.946387195652266,8.202887878336847,0.608140199298947,4.652183725622098,0.33803918086326,,,,,,False,-7.529177848137183,30.03987116631523,0.7082273609056334,317.8284065946748,0.09829176557397216,,5.748907927470534,
38,2450,335.5016027086596,173.4449368940775,0.08179012436166466,4.169666150423496,164.60893968024655,335.39347708776415,2455377.6733804685,0.0948492426990372,-2.027905360069701,167.6938656242588,True,193.6194943601972,30.03987116631523,1226.6881157831544,1248.1855121966978,0.7821487996451414,0.7819807430852059,0.09079059437836476,0.09082962243539744
39,2017,10277.64068250788,4243.4526014799985,0.39015904142074026,6.2381141692955815,0.25554620680015605,,,,,,False,13.548934506178167,30.03987116631523,5.48127232764558,317.8284065946748,7.657528182311037,,0.0009472015889152804,
40,2736,121379.23170108304,115818.01339600848,0.08652902967284777,3.8122209238698472,148.69288136608577,,,,,,False,14.840898165751298,30.03987116631523,8081.121162214549,317.8284065946748,39.71207437188452,,3.5218793914843596e-05,
41,231,10238.103368657088,2095.3988241031893,0.02084110135551277,4.9118919848309,0.2242790343662981,,,,,,False,14.35909920578422,30.03987116631523,5.216838134903863,317.8284065946748,7.637876944465313,,0.000952081905555341,
42,1854,505817.4176287586,54484.748943819264,0.1254504545733747,0.0069403836949944965,306.98666810997435,,,,,,False,6.6313312867909815,30.03987116631523,28559.572561824847,317.8284065946748,102.83844561001861,,5.251805312175492e-06,
