,P,e,M0,w,K,v0,dv0_1,wmod
0,4319.074606396885,0.3030172216111002,-1.25060557170063,-1.6046208686714998,12.539101754540592,-4.28547994775091,6.382196652122605,1.5369717849182933
1,3896.375816662845,0.6978836776018355,0.02038608167607059,1.948043953649055,13.091905446175831,-3.3849946303760414,6.6403499925869305,1.948043953649055
2,4245.830729888329,0.2138774110917736,-0.7929043425969051,1.8715057340029606,11.835563483445357,-3.953103531554833,4.242641341148382,1.8715057340029606
3,4323.8488175027505,0.23518068028517353,-0.902495800784985,2.010297109383364,11.993019104558941,-5.478472283294053,3.1578807630081926,2.010297109383364
