# period  BIC_array
1.313317701541848237e+02 -6.986910936019171459e+00
1.319057759115277975e+02 -7.912761711083589944e+00
1.324848212565538859e+02 -7.969626658293123000e+00
1.330689728508584153e+02 -6.633807971078113042e+00
1.336582985369397534e+02 -5.534047110941287428e+00
1.342528673644651747e+02 -5.852798001770793235e+00
1.348527496172408746e+02 -7.110739540912845769e+00
1.354580168409080727e+02 -8.010674990155735031e+00
1.360687418713886814e+02 -8.215888894955924115e+00
1.366849988641037328e+02 -8.097800941475384207e+00
1.373068633239894325e+02 -7.493874416162157104e+00
1.379344121363363911e+02 -6.149271117873695403e+00
1.385677235984784090e+02 -4.956235285824163839e+00
1.392068774523581567e+02 -5.140808502493996457e+00
1.398519549179984551e+02 -6.077877377683421400e+00
1.405030387279085176e+02 -7.083602235778812428e+00
1.411602131624554772e+02 -7.703085760058797860e+00
1.418235640862337164e+02 -7.940606624429051408e+00
1.424931789854640272e+02 -7.936735342660540482e+00
1.431691470064575640e+02 -7.821565272001635094e+00
1.438515589951796585e+02 -7.385125213312221604e+00
1.445405075379507025e+02 -6.957291410517200347e+00
1.452360870033220692e+02 -7.127680696338074995e+00
1.459383935851671481e+02 -7.625209452424883239e+00
1.466475253470284770e+02 -8.050082795282037296e+00
1.473635822677643432e+02 -8.280854823883828431e+00
1.480866662885392202e+02 -8.039393384876007076e+00
1.488168813612042527e+02 -6.943307967806049419e+00
1.495543334981165344e+02 -4.980811092214594282e+00
1.502991308234467738e+02 -2.864238799565669069e+00
1.510513836260277856e+02 -1.616309741691225099e+00
1.518112044137981798e+02 -2.113463214613034324e+00
1.525787079698973514e+02 -4.139510401074062429e+00
1.533540114104707470e+02 -6.339467034151539337e+00
1.541372342442465424e+02 -7.532628633479021119e+00
1.549284984339473112e+02 -7.493910447720622869e+00
1.557279284596029356e+02 -7.284753752206370336e+00
1.565356513838340220e+02 -7.649309751011287517e+00
1.573517969191773602e+02 -7.147515559919270345e+00
1.581764974975287146e+02 -4.430164675070159319e+00
1.590098883417807940e+02 -7.529822068887597197e-01
1.598521075397377729e+02 -1.594406746918707540e+00
1.607032961203915704e+02 -4.463813173255061884e+00
1.615635981326479111e+02 -6.736287614998332174e+00
1.624331607265946786e+02 -6.844670328869028708e+00
1.633121342374091114e+02 -6.052758818628944937e+00
1.642006722720037999e+02 -6.433876470913105550e+00
1.650989317985169009e+02 -7.265250135332166792e+00
1.660070732387556518e+02 -7.709021871236132029e+00
1.669252605637079228e+02 -7.522923193138353781e+00
1.678536613922407810e+02 -7.034475579278591795e+00
1.687924470931116048e+02 -7.538049382636131668e+00
1.697417928904208964e+02 -8.138904616233048728e+00
1.707018779726446098e+02 -6.282106174423347511e+00
1.716728856053873074e+02 -2.019184027040751062e+00
1.726550032480057268e+02 1.503025581866381799e+00
1.736484226742584269e+02 5.154490677034573309e-02
1.746533400971448202e+02 -4.991207999398852735e+00
1.756699562981039549e+02 -7.897138403220083092e+00
1.766984767607522144e+02 -7.192431429145585753e+00
1.777391118093465536e+02 -5.778406634558564292e+00
1.787920767521694643e+02 -6.963175958030433321e+00
1.798575920300409905e+02 -8.315371854950171837e+00
1.809358833701730873e+02 -7.117623351570387058e+00
1.820271819455915931e+02 -5.231341236803814354e+00
1.831317245403623701e+02 -6.392966953397944962e+00
1.842497537208698759e+02 -8.348500631027377494e+00
1.853815180134083107e+02 -6.215524925719023486e+00
1.865272720883582451e+02 -1.895516420752983322e+00
1.876872769512355887e+02 -4.647881024925482052e-01
1.888618001409139993e+02 -4.145595743418311940e+00
1.900511159353367532e+02 -4.837492200230599337e+00
1.912555055650507256e+02 -8.039020662851044108e-01
1.924752574349108727e+02 2.800350186068840230e+00
1.937106673543232773e+02 2.060482910474092932e+00
1.949620387764120721e+02 -3.165158816425332589e+00
1.962296830465172945e+02 -6.764328701052249926e+00
1.975139196604497442e+02 -7.356316917991648552e+00
1.988150765329544924e+02 -7.293584200278587559e+00
2.001334902768554684e+02 -6.848028738749462718e+00
2.014695064933811466e+02 -5.384146926552944024e+00
2.028234800741968797e+02 -4.966664145404706687e+00
2.041957755156984433e+02 -6.466070085467208628e+00
2.055867672461515383e+02 -8.184542146835156018e+00
2.069968399662941181e+02 -6.981317294637051418e+00
2.084263890040517708e+02 -4.064761059068132454e+00
2.098758206840539344e+02 -3.773376626191065952e+00
2.113455527126760671e+02 -6.620030657687152598e+00
2.128360145793744209e+02 -8.281969074035828271e+00
2.143476479751228965e+02 -7.029368733916044221e+00
2.158809072288092352e+02 -6.557122598515093159e+00
2.174362597624954958e+02 -7.806882926581010906e+00
2.190141865665013086e+02 -7.724136629680742772e+00
2.206151826953247337e+02 -5.576901908285776699e+00
2.222397577854738131e+02 -4.196555442755766308e+00
2.238884365963476739e+02 -5.610701289806911518e+00
2.255617595753724629e+02 -7.765123110746458224e+00
2.272602834486708616e+02 -7.924678700282697719e+00
2.289845818386210681e+02 -7.197380184227426980e+00
2.307352459097445774e+02 -6.765542676297059188e+00
2.325128850444504280e+02 -5.597663890190005986e+00
2.343181275502584811e+02 -4.022078950269929010e+00
2.361516214002258778e+02 -4.003997464695999042e+00
2.380140350084101044e+02 -5.851148686955752964e+00
2.399060580423175963e+02 -7.615817049380666504e+00
2.418284022744133495e+02 -7.359792879509768682e+00
2.437818024748987682e+02 -6.990385905710922998e+00
2.457670173481117786e+02 -7.651726129670009868e+00
2.477848305150551482e+02 -8.223245289605870312e+00
2.498360515447267005e+02 -7.623424958584450906e+00
2.519215170371022339e+02 -7.045465575659704882e+00
2.540420917608155378e+02 -6.540838139322545430e+00
2.561986698487851868e+02 -4.352894893099460205e+00
2.583921760552615865e+02 -4.955502309543362571e-01
2.606235670780059195e+02 -1.376159398095865072e+00
2.628938329495741755e+02 -6.289413385309558180e+00
2.652039985019557662e+02 -8.251127348416162022e+00
2.675551249091194563e+02 -4.267086282471041159e+00
2.699483113123441171e+02 9.762466482461604755e-01
2.723846965335654318e+02 -7.846632909120216937e-01
2.748654608823488275e+02 -5.689397918700933587e+00
2.773918280625127295e+02 -7.044520157409351668e+00
2.799650671848738739e+02 -4.705835133589175712e+00
2.825864948930681635e+02 -3.276100597289882899e+00
2.852574776099315272e+02 -4.846260176204964409e+00
2.879794339124908333e+02 -6.578122887887161596e+00
2.907538370442401288e+02 -7.177167455489438908e+00
2.935822175740485704e+02 -7.848854169259652735e+00
2.964661662117849801e+02 -7.807487932877279491e+00
2.994073367915406720e+02 -4.976681781573120134e+00
3.024074494342072512e+02 -3.978695434242354168e-01
3.054682939021154766e+02 -4.990216409365757499e-01
3.085917331594837947e+02 -4.878961219485745460e+00
3.117797071535580926e+02 -7.505381316602438346e+00
3.150342368325701159e+02 -7.301833873274063080e+00
3.183574284179994720e+02 -5.762026147728647629e+00
3.217514779501192379e+02 -5.090155244204993323e+00
3.252186761274384139e+02 -3.656896056846903775e+00
3.287614134624527651e+02 -4.916880414675688371e-01
3.323821857780877735e+02 1.076092179063039111e+00
3.360836000713939029e+02 -8.035577857032194515e-01
3.398683807734423681e+02 -3.887292310966927289e+00
3.437393764370113445e+02 -6.459011793271542956e+00
3.476995668865604330e+02 -7.538152900536147172e+00
3.517520708682119448e+02 -7.913782690544280740e+00
3.559001542410123307e+02 -8.265104408714819328e+00
3.601472387546897949e+02 -8.310441552141810462e+00
3.644969114634897664e+02 -8.319184193039177444e+00
3.689529348305247254e+02 -8.348500631474394140e+00
3.735192575824573851e+02 -7.191023872293953900e+00
3.782000263803404891e+02 -5.802016912909607527e+00
3.829995983791121148e+02 -4.912473551328162102e+00
3.879225547557069262e+02 -6.297026062976101457e+00
3.929737152940690521e+02 -8.114201638137501504e+00
3.981581541246704319e+02 -7.997179585699768722e+00
4.034812167265807830e+02 -5.666687112004524352e+00
4.089485383118422419e+02 -2.746832915189997948e+00
4.145660637250683180e+02 -2.317368481637117839e+00
4.203400690059912677e+02 -3.309140715506259767e+00
4.262771847793785014e+02 -5.072303722189872133e+00
4.323844216555795015e+02 -6.861799058416636399e+00
4.386691978462800989e+02 -7.828398222176019772e+00
4.451393692241748568e+02 -8.294194106133659261e+00
4.518032620826635934e+02 -8.130943777419020080e+00
4.586697088828114488e+02 -7.531447383122099382e+00
4.657480873102820738e+02 -6.804498777928984055e+00
4.730483630054081914e+02 -6.861293527149314286e+00
4.805811363758404582e+02 -7.426200189421365394e+00
4.883576939542077184e+02 -8.230475663019660715e+00
4.963900648240768874e+02 -7.588786865170845886e+00
5.046910827075026873e+02 -4.940894746549474803e+00
5.132744543881827894e+02 -2.243043787977171633e+00
5.221548352375214108e+02 -2.237106717945607670e+00
5.313479127189838209e+02 -5.182932829099968330e+00
5.408704988716185653e+02 -7.739416369446530553e+00
5.507406329197569903e+02 -8.348500631265892480e+00
5.609776953264497479e+02 -7.985471712265507449e+00
5.716025348078400157e+02 -8.301685063395325415e+00
5.826376100599957226e+02 -8.122515877164914855e+00
5.941071482255615592e+02 -7.086533317478711069e+00
6.060373224532759195e+02 -6.552002509569433641e+00
6.184564512891618051e+02 -7.496827567545437887e+00
6.313952230965760464e+02 -8.344596649591949244e+00
6.448869492488663582e+02 -7.068438613433272621e+00
6.589678504923110722e+02 -4.397368142125628765e+00
6.736773816623539233e+02 -4.416953693782147639e+00
6.890586008828361173e+02 -7.111336413429739878e+00
7.051585905237046745e+02 -8.516784543370818028e+00
7.220289385851533552e+02 -7.499703099549492435e+00
7.397262908758068534e+02 -6.803894314398007737e+00
7.583129864365741923e+02 -7.880870506493238281e+00
7.778577912292101928e+02 -7.512158710276253260e+00
7.984367482873976769e+02 -6.148806631447200743e+00
8.201341664843183707e+02 -5.650186804213831238e+00
8.430437750214841799e+02 -6.682682555445126127e+00
8.672700769748128096e+02 -7.930807787110211393e+00
8.929299431244077141e+02 -7.885134348114092973e+00
9.201544973501344202e+02 -7.601140794693606040e+00
9.490913577767804554e+02 -8.103704647584891063e+00
9.799073145243693261e+02 -7.584548348172006627e+00
1.012791546626399736e+03 -5.555384851750886810e+00
1.047959509169665353e+03 -4.335986299936621435e+00
1.085657659424399753e+03 -5.598062131041388056e+00
1.126169241114648912e+03 -7.861743410890426276e+00
1.169821413935668488e+03 -8.230542500653086790e+00
1.216994108045093071e+03 -7.380396599600203444e+00
1.268131110900867725e+03 -6.753534712483428848e+00
1.323754071854649283e+03 -6.230972697650827286e+00
1.384480361450635883e+03 -5.718215673811982924e+00
1.451046082767595180e+03 -6.683767696843460726e+00
1.524336056353271488e+03 -8.026377079293069983e+00
1.605423375481300127e+03 -6.260012472588869059e+00
1.695622295615835583e+03 -3.466170697889765506e-01
1.796560014434253617e+03 1.426512681113536019e+00
1.910275712332060948e+03 -1.739145650711975577e+00
2.039359748015266860e+03 -5.387056109162699613e+00
2.187153379624288846e+03 -6.923350819397569467e+00
2.358042114655529076e+03 -4.615241630527407324e+00
2.557898237315065671e+03 5.859986903011417780e+00
2.794769214035036839e+03 3.349767589341422536e+01
3.079987627741067172e+03 9.519310552924855529e+01
3.430037997434057161e+03 2.385618797235877082e+02
3.869859852505268918e+03 1.355519384966543157e+02
4.439065842360447277e+03 5.696690638311076782e+01
5.204593817112810939e+03 1.680611257568398287e+01
6.289178298834044654e+03 -8.348510916832765361e+00
7.944792310942844779e+03 1.194324865091027732e+01
1.078353774736095511e+04 1.929754199999331377e+01
1.677872723954763569e+04 2.248995395819883925e+01
3.778631563500035554e+04 -8.447782496926038220e+00
