date,observation_id,tel,jd,mnvel,errvel,cts,mdchi,bc,svalue,svalue_err,trv,trv_err
2003-12-15 07:14:25.536,k80.239,k,2452988.80168444,3.02817141353967,1.31383419036865,105107.0,1.24234199523926,-21334.798,,,,
2001-08-12 10:11:03.883,k55.551,k,2452133.9243505,-6.29903805911658,5.40290689468384,91965.0,1.26691627502441,23009.064,,,,
2003-09-15 09:52:50.076,k78.77,k,2452897.91169069,3.15355288326623,1.16038131713867,102012.0,1.22679436206818,14066.507,,,,
2003-10-12 08:14:33.045,k79.144,k,2452924.84343802,12.9544867211569,1.31564617156982,101996.0,1.23081481456757,3376.401,,,,
2013-02-04 05:30:15.623,j166.479,j,2456327.72934749,-4.27856148183882,1.13408982753754,49617.0,1.13999724388123,-24472.06,0.193,0.001,-63.16,0.1
2005-11-20 05:02:56.101,j13.1023,j,2453694.71037154,-1.03471673190711,1.0009560585022,103848.0,1.24160945415497,-13154.334,0.223,0.001,-63.06,0.1
2014-07-08 14:57:35.378,j189.908,j,2456847.12332613,3.85386970118424,0.941567540168762,50151.0,1.16487073898315,24355.915,0.2068,0.001,-62.89,0.1
2012-09-25 12:21:20.632,j159.717,j,2456196.01482213,-4.56579508316223,0.954121232032776,49122.0,1.10724127292633,9758.549,0.183,0.001,-63.29,0.1
2012-01-02 05:46:51.364,j140.78,j,2455928.74087227,-8.79117666544704,1.04524111747742,49018.0,1.23273324966431,-24682.231,0.182,0.001,-63.09,0.1
2005-11-18 07:18:42.283,j13.119,j,2453692.80465605,0.787750726781795,0.824393332004547,105168.0,1.28444051742554,-12603.831,0.223,0.001,-63.33,0.1
2011-07-28 10:57:49.263,j128.513,j,2455770.95682017,-0.885616734548393,0.976819455623627,49729.0,1.13070952892303,24743.632,0.182,0.001,-62.88,0.1
2005-11-22 05:32:47.134,j13.2035,j,2453696.73110109,-0.436354596811668,0.918857276439667,105859.0,1.271932721138,-13961.227,0.218,0.001,-63.15,0.1
2013-12-11 05:54:33.397,j185.287,j,2456637.74621987,0.427012465013831,1.02623081207275,50026.0,1.1393369436264,-20270.688,0.191,0.001,-63.07,0.1
2017-01-22 04:51:41.266,j250.269,j,2457775.70256095,3.01702642697779,1.05038142204285,50343.0,1.1587541103363,-25571.918,0.2177,0.001,-63.05,0.1
2017-01-22 04:53:22.259,j250.270,j,2457775.70372985,1.05827190873021,1.07078957557678,50804.0,1.15668094158173,-25574.028,0.2178,0.001,-63.05,0.1
2013-12-11 05:50:38.404,j185.285,j,2456637.74350005,-1.58591424386771,1.02555525302887,50045.0,1.16256415843964,-20264.227,0.1913,0.001,-63.08,0.1
2018-12-24 06:56:29.321,j314.96,j,2458476.78922825,-1.95226164108163,1.08685803413391,50541.0,1.16180467605591,-23378.621,0.2179,0.001,-63.23,0.1
2015-02-08 05:05:56.538,j197.286,j,2457061.71245993,-0.366112290035062,1.04965794086456,51430.0,1.1231552362442,-23920.317,0.2057,0.001,-63.28,0.1
2012-07-26 14:53:11.827,j154.347,j,2456135.12027578,-4.19867966762069,0.982926666736603,49402.0,1.1250342130661,24508.718,0.188,0.001,-63.01,0.1
2012-07-30 14:13:24.784,j155.279,j,2456139.09264796,-2.81878673045499,1.00377154350281,50092.0,1.0971999168396,24280.183,0.196,0.001,-63.06,0.1
2011-08-24 14:52:05.933,j130.2316,j,2455798.11951311,-5.9363043054479,1.01851546764374,50670.0,1.11121392250061,20241.074,0.177,0.001,-62.99,0.1
2011-02-21 05:30:01.908,j115.580,j,2455613.72918875,0.570291768111019,0.975456535816193,49038.0,1.15795743465424,-21227.558,0.176,0.001,-63.11,0.1
2012-02-03 05:37:59.256,j143.82,j,2455960.73471361,-10.7915654383811,1.11578392982483,49493.0,1.13645696640015,-24697.171,0.185,0.001,-63.16,0.1
2012-09-22 13:19:13.717,j159.127,j,2456193.05501987,-4.96251986957879,1.17509233951569,49114.0,1.06609952449799,10844.753,0.183,0.001,-63.28,0.1
2009-12-22 07:08:06.601,j81.112,j,2455187.79729862,0.00015179680053734,1.04314875602722,47300.0,1.15033102035522,-23073.612,0.182,0.001,-63.11,0.1
2013-02-20 05:23:10.600,j167.73,j,2456343.72442824,3.36479360848351,1.09415900707245,49799.0,1.11354672908783,-21337.15,0.192,0.001,-63.41,0.1
2005-11-18 07:04:29.291,j13.117,j,2453692.79478346,1.66060908524961,1.00082147121429,102829.0,1.24267160892487,-12579.249,0.224,0.001,-63.25,0.1
2013-09-12 13:43:05.418,j181.132,j,2456548.07159049,2.74633288015465,1.0257111787796,50324.0,1.09172511100769,14572.678,0.193,0.001,-63.08,0.1
2012-06-19 15:08:04.231,j152.168,j,2456098.13060453,-8.99320696258322,0.941097915172577,48023.0,1.12096381187439,21880.337,0.182,0.001,-63.08,0.1
2005-11-21 08:57:12.554,j13.1587,j,2453695.87306197,-1.2203440999014,0.870248734951019,105049.0,1.31090104579926,-13924.912,0.218,0.001,-63.28,0.1
2008-11-07 09:21:46.965,j61.116,j,2454777.89012691,-8.24139801829111,1.0321831703186,47441.0,1.14735579490662,-8439.747,0.183,0.001,-63.26,0.1
2017-02-05 04:51:28.860,j251.462,j,2457789.70241736,-0.931105552428818,1.04003989696503,49985.0,1.17780065536499,-24296.575,0.2126,0.001,-63.42,0.1
2015-08-02 15:06:58.095,j205.332,j,2457237.12983906,-2.61614222386458,1.03076493740082,50211.0,1.19318079948425,23999.002,0.1991,0.001,-63.08,0.1
2011-06-14 14:48:21.056,j122.308,j,2455727.11691037,-5.79506416133391,1.05770003795624,49180.0,1.15702164173126,20666.267,0.18,0.001,-62.91,0.1
2011-12-09 07:47:41.854,j138.817,j,2455904.82478998,2.03932133816045,1.15028488636017,50441.0,1.15347123146057,-19738.269,0.181,0.001,-63.27,0.1
2004-11-29 07:18:20.126,j03.181,j,2453338.80439961,3.3236970755174,0.944888651371002,103374.0,1.24768280982971,-16751.49,0.225,0.001,-63.17,0.1
2013-08-09 14:39:59.356,j177.326,j,2456514.11110366,2.21533552688451,1.0718104839325,50278.0,1.1478179693222,23118.486,0.191,0.001,-63.0,0.1
2018-12-10 05:46:37.120,j313.33,j,2458462.74070741,-5.33179641691589,1.04711389541626,50221.0,1.1518702507019,-19922.223,0.1992,0.001,-63.34,0.1
2013-01-27 05:16:31.595,j165.373,j,2456319.71981013,1.88777576376114,1.01042723655701,51083.0,1.13926887512207,-25297.847,0.189,0.001,-63.1,0.1
2018-10-02 12:42:40.176,j305.1708,j,2458394.02963167,-2.85784128076596,1.13530886173248,51483.0,1.11691641807556,7104.507,0.2203,0.001,-63.07,0.1
2011-08-23 14:59:02.027,j130.2116,j,2455797.12432902,-7.77901169825733,1.0098888874054,49329.0,1.12369287014008,20468.431,0.176,0.001,-63.09,0.1
2010-06-28 14:25:58.240,j93.829,j,2455376.10136852,5.15177351561101,0.886140584945679,49674.0,1.1846718788147,23318.437,0.179,0.001,-63.27,0.1
2010-12-12 08:20:42.012,j109.101,j,2455542.84770847,-2.937620744127,1.06779277324677,50044.0,1.28183782100677,-20723.235,0.178,0.001,-63.56,0.1
2012-08-13 15:25:56.803,j156.1787,j,2456153.14301855,-4.46329820577992,1.02029097080231,47657.0,1.15441882610321,22352.493,0.163,0.001,-63.0,0.1
2014-12-09 06:28:47.206,j195.86,j,2457000.76999081,-0.551732856099719,0.987423598766327,51038.0,1.16467094421387,-19671.025,0.2098,0.001,-63.33,0.1
2012-06-01 15:02:14.603,j151.151,j,2456080.12655791,-6.2209575449447,1.04923021793365,48688.0,1.12370872497559,17440.004,0.175,0.001,-63.06,0.1
2010-02-04 06:38:11.902,j83.918,j,2455231.77652664,2.65338584151344,1.01864898204803,50147.0,1.11114072799683,-24554.194,0.179,0.001,-63.16,0.1
2008-12-10 07:16:57.488,j63.1601,j,2454810.80344315,-3.16837840344603,0.984649002552032,47073.0,1.13009989261627,-20213.245,0.194,0.001,-63.35,0.1
2011-06-14 14:46:23.025,j122.307,j,2455727.11554427,-5.18006669030123,1.06993174552917,48175.0,1.13548839092255,20668.132,0.18,0.001,-62.97,0.1
2015-07-28 15:06:35.140,j204.576,j,2457232.12957338,-4.88906451230399,0.98340630531311,49762.0,1.15632367134094,24408.559,0.207,0.001,-63.31,0.1
2008-12-07 06:28:48.621,j63.681,j,2454807.77000719,2.09125961021181,1.08159077167511,47724.0,1.20538008213043,-19269.417,0.198,0.001,-63.44,0.1
2005-12-20 08:08:00.827,j14.575,j,2453724.83889846,-2.06369228283107,0.903392672538757,104461.0,1.304194688797,-22710.061,0.216,0.001,-63.14,0.1
2005-11-20 05:05:50.104,j13.1024,j,2453694.71238546,0.176220350471468,0.943716287612915,105689.0,1.23725283145905,-13158.69,0.221,0.001,-63.04,0.1
2010-11-17 10:38:10.095,j857.129,j,2455517.9431724,-0.515007312464775,0.876561641693115,78762.0,1.27316164970398,-12429.133,0.1809,0.001,,
2013-06-29 14:41:49.210,j172.204,j,2456473.11237512,2.64696386151771,1.00717556476593,51229.0,1.09861838817596,23485.764,0.187,0.001,-62.99,0.1
2013-07-14 15:02:32.467,j173.1000,j,2456488.12676466,4.88340678321926,1.13215804100037,49721.0,1.14471507072449,24673.456,0.189,0.001,-63.09,0.1
2005-11-20 04:59:26.159,j13.1022,j,2453694.70794165,-1.51342163161635,0.921860635280609,105896.0,1.27735090255737,-13149.116,0.222,0.001,-63.12,0.1
2015-11-13 10:31:29.036,j217.91,j,2457339.93853051,2.26621234805467,1.08382487297058,49956.0,1.13666343688965,-10697.407,0.2096,0.001,-63.06,0.1
2012-08-08 15:04:19.757,j156.806,j,2456148.12800645,-2.96471602987316,0.977255046367645,49085.0,1.1385018825531,23182.696,0.18,0.001,-62.98,0.1
2009-02-04 05:00:01.458,j66.559,j,2454866.70835021,-9.8741057041551,1.17359459400177,46733.0,1.13620507717133,-24445.979,0.192,0.001,-63.1,0.1
2010-11-17 10:35:56.094,j857.128,j,2455517.94162146,-0.913468766442016,0.973419070243835,79384.0,1.26483023166656,-12426.345,0.1798,0.001,,
2008-08-10 15:09:27.919,j58.200,j,2454689.13157314,-6.84655781447861,1.02907228469849,46288.0,1.12712860107422,22846.092,0.189,0.001,-63.06,0.1
2009-12-27 10:01:32.065,j81.1445,j,2455192.91773223,-1.00354106254719,1.09765124320984,49182.0,1.16962420940399,-24141.847,0.187,0.001,-62.96,0.1
2016-07-28 12:04:25.980,j234.998,j,2457598.00307847,7.14682040200884,0.97518515586853,50279.0,1.11817169189453,24626.497,0.2188,0.001,-63.06,0.1
2016-07-11 15:00:11.315,j233.311,j,2457581.12513096,2.82352449200427,1.0031555891037,50524.0,1.21436071395874,24562.025,0.223,0.001,-63.2,0.1
2017-11-08 06:20:33.221,j275.79,j,2458065.76427339,3.03283468344091,1.10784673690796,49756.0,1.15952980518341,-8400.782,0.2164,0.001,-63.08,0.1
2012-02-15 05:22:43.094,j145.72,j,2455972.72410989,-6.37669974746407,1.02270460128784,49019.0,1.16711378097534,-22679.864,0.182,0.001,-63.31,0.1
2013-06-29 14:39:30.182,j172.203,j,2456473.11076599,1.10643677674818,0.959706544876099,51368.0,1.08951079845428,23488.546,0.188,0.001,-63.0,0.1
2005-11-19 05:03:58.899,j13.496,j,2453693.71109837,-1.44238572726164,0.907856643199921,104345.0,1.23186993598938,-12770.728,0.223,0.001,-63.12,0.1
2006-07-10 13:25:07.641,j19.617,j,2453927.05911621,8.29815804197312,0.816344916820526,97900.0,1.19814848899841,24592.203,0.195,0.001,,
2005-02-25 05:12:28.455,j06.610,j,2453426.71699601,0.669216242861523,0.894516289234161,99818.0,1.23586547374725,-19999.739,0.217,0.001,-63.34,0.1
2010-12-19 07:26:38.066,j860.129,j,2455549.8101628,-5.14586400900885,0.869642496109009,78630.0,1.30636644363403,-22379.9,0.1818,0.001,,
2013-07-14 15:06:14.533,j173.1002,j,2456488.12933487,2.36026617684717,0.891052007675171,50069.0,1.12541770935059,24668.17,0.188,0.001,-63.12,0.1
2010-09-16 10:11:30.174,j98.134,j,2455455.92465479,-0.68207007750409,0.98630166053772,50340.0,1.09693348407745,13575.061,0.177,0.001,-63.17,0.1
2012-12-04 04:47:31.218,j163.260,j,2456265.69966688,2.32833962980555,0.993498682975769,49003.0,1.14944410324097,-18138.703,0.179,0.001,-63.22,0.1
2013-11-17 11:32:36.377,j184.161,j,2456613.98097658,-0.155888821253967,1.11426556110382,49395.0,1.11998653411865,-12559.329,0.192,0.001,-60.15,0.1
2016-07-25 12:40:53.020,j234.412,j,2457595.02839143,11.0022706548352,1.05282437801361,51020.0,1.13388419151306,24748.385,0.2243,0.001,-63.13,0.1
2005-11-18 06:54:00.326,j13.116,j,2453692.78750377,-0.172526145924138,1.11172902584076,35403.0,1.10595142841339,-12561.176,0.223,0.001,-63.27,0.1
2013-12-11 05:52:33.395,j185.286,j,2456637.74483096,0.961537955699825,1.06711399555206,50331.0,1.14878010749817,-20267.389,0.1911,0.001,-63.06,0.1
2014-08-26 15:14:17.995,j193.1527,j,2456896.1349305,-1.00823371933516,1.06709456443787,49964.0,1.13304102420807,19661.456,0.2055,0.001,-63.27,0.1
2012-07-03 14:46:55.453,j153.524,j,2456112.11591959,-4.23486400293709,0.941740155220032,50169.0,1.11291635036469,23967.936,0.183,0.001,-63.26,0.1
2006-09-05 09:57:11.678,j23.1088,j,2453983.9147185,2.60075301191091,0.91423499584198,98063.0,1.28897798061371,17285.943,0.21,0.001,-63.12,0.1
2015-08-05 15:15:35.868,j206.93,j,2457240.13583181,-6.58107638904593,0.886159658432007,49479.0,1.21107447147369,23664.543,0.1959,0.001,-63.13,0.1
2009-12-06 07:58:03.354,j80.572,j,2455171.83198326,5.30354050545657,1.07434523105621,48535.0,1.12934958934784,-19013.093,0.185,0.001,-63.31,0.1
2019-08-27 12:37:30.397,j341.108,j,2458723.02604626,-1.66958975930378,0.938406705856323,50245.0,1.1645165681839,19701.492,0.2019,0.001,-63.26,0.1
2012-07-26 14:49:45.833,j154.345,j,2456135.11789159,-3.94590186887159,0.976991474628448,49152.0,1.12258517742157,24513.866,0.187,0.001,-63.05,0.1
2016-10-11 06:08:15.087,j242.289,j,2457672.75573017,0.620456806473599,1.13443148136139,51357.0,1.12321126461029,3676.976,0.2074,0.001,-63.22,0.1
2018-07-04 15:09:00.517,j293.1011,j,2458304.13125598,0.0766348252756188,0.979842126369476,49304.0,1.15712320804596,23979.385,0.2224,0.001,-63.01,0.1
2014-12-09 06:26:59.213,j195.85,j,2457000.76874089,-2.29531658880603,1.02672898769379,49899.0,1.15942811965942,-19668.06,0.208,0.001,-63.38,0.1
2012-08-24 14:38:55.554,j157.125,j,2456164.11036521,-0.975771252895328,1.01072084903717,49128.0,1.13328421115875,20067.948,0.179,0.001,-62.95,0.1
2018-09-24 11:45:30.551,j305.94,j,2458385.98993693,-2.310191753463,1.06661927700043,51035.0,1.11856889724731,10416.103,0.2198,0.001,-62.9,0.1
2016-07-11 14:58:38.254,j233.310,j,2457581.12405387,1.29485521042542,0.970379531383514,50339.0,1.19455444812775,24564.193,0.2238,0.001,-63.14,0.1
2017-01-22 04:55:04.202,j250.271,j,2457775.70490975,3.32237210497701,1.04473388195038,50535.0,1.16941034793854,-25576.15,0.2165,0.001,-63.06,0.1
2010-02-24 05:12:38.271,j84.236,j,2455251.71710962,6.44064728937093,1.09288418292999,48190.0,1.16666972637177,-20363.482,0.185,0.001,-63.09,0.1
2018-12-10 05:44:49.127,j313.32,j,2458462.73945749,-4.85712459759208,0.893836557865143,50596.0,1.16675162315369,-19919.243,0.2003,0.001,-63.36,0.1
2015-07-28 15:04:48.168,j204.575,j,2457232.12833528,-1.64900935519231,0.934896945953369,49605.0,1.16258192062378,24411.228,0.2064,0.001,-63.34,0.1
2013-02-04 05:32:16.659,j166.480,j,2456327.73074837,-0.573253522148917,1.11964154243469,51055.0,1.12887763977051,-24473.689,0.193,0.001,-63.16,0.1
2011-08-23 14:57:13.069,j130.2115,j,2455797.12306793,-7.54083397994268,1.01131188869476,49306.0,1.12787532806396,20471.044,0.177,0.001,-63.09,0.1
2005-11-20 08:17:46.625,j13.1088,j,2453694.84567853,-0.39170804858766,0.902478873729706,105973.0,1.27302408218384,-13479.337,0.221,0.001,-63.24,0.1
2010-08-24 14:11:43.477,j97.1522,j,2455433.09147543,-2.2440001543475,0.990803599357605,50076.0,1.22789943218231,20216.386,0.182,0.001,-63.4,0.1
2019-08-27 12:39:09.418,j341.109,j,2458723.02719234,0.496375100076879,1.01111054420471,50506.0,1.15291166305542,19698.791,0.2025,0.001,-63.27,0.1
2011-07-28 10:59:45.307,j128.514,j,2455770.95816328,-2.65259850585915,1.0163209438324,49650.0,1.13872539997101,24741.969,0.181,0.001,-62.87,0.1
2014-06-19 14:43:21.564,j188.285,j,2456828.11344403,0.43581801074248,0.947127521038055,49736.0,1.14526498317719,21796.862,0.2031,0.001,-63.09,0.1
2015-07-14 14:59:08.697,j202.2113,j,2457218.12440622,-2.09309538641291,0.924864888191223,50615.0,1.13785481452942,24666.84,0.2078,0.001,-63.21,0.1
2012-09-25 12:23:04.661,j159.718,j,2456196.01602617,-4.21767813740019,1.01244497299194,49517.0,1.10142731666565,9755.736,0.183,0.001,-63.35,0.1
2007-11-25 09:21:50.243,j48.858,j,2454429.89016485,10.0483778303919,1.00000560283661,73405.0,1.14750504493713,-15271.343,0.202,0.001,-63.18,0.1
2005-11-18 07:12:10.216,j13.118,j,2453692.80011824,0.459059066085921,0.94364333152771,104689.0,1.25109100341797,-12592.526,0.222,0.001,-63.3,0.1
2016-10-11 06:06:23.025,j242.288,j,2457672.75443316,4.02099691429317,1.03583657741547,51359.0,1.11746490001678,3679.062,0.2078,0.001,-63.24,0.1
2010-11-21 10:14:49.290,j106.233,j,2455521.92695938,2.39522542358534,1.0875118970871,50046.0,1.16170561313629,-13938.331,0.179,0.001,-63.22,0.1
2011-08-24 14:53:53.940,j130.2317,j,2455798.12076319,-5.30147588094246,0.970145225524902,50104.0,1.11592733860016,20238.469,0.176,0.001,-62.97,0.1
2017-02-05 04:55:06.916,j251.464,j,2457789.70494116,0.214133994256287,1.0491486787796,50113.0,1.17667937278748,-24300.066,0.2121,0.001,-63.42,0.1
2012-07-26 14:51:30.818,j154.346,j,2456135.11910669,1.6464239189028,0.959550797939301,49333.0,1.12313151359558,24511.242,0.187,0.001,-63.04,0.1
2004-08-21 11:26:07.740,j01.435,j,2453238.97647847,0.397682252887471,0.972675144672394,117700.0,1.41041338443756,21080.978,0.214,0.001,-63.11,0.1
2014-07-09 15:10:04.446,j189.1109,j,2456848.1319959,0.153009122936638,1.11990857124329,50302.0,1.14458990097046,24405.286,0.2053,0.001,-62.89,0.1
2004-10-23 10:08:40.227,j02.181,j,2453301.92268781,0.361121744860275,1.08535254001617,107033.0,1.28227114677429,-1996.815,0.215,0.001,,
2011-07-28 10:55:47.256,j128.512,j,2455770.95540805,0.652428490894692,1.00570273399353,48695.0,1.13761329650879,24745.36,0.18,0.001,-62.89,0.1
2005-11-20 08:13:29.597,j13.1087,j,2453694.84270367,-1.89680348459784,0.900605142116547,106956.0,1.32526206970215,-13472.182,0.222,0.001,-63.21,0.1
2009-07-02 14:06:10.731,j72.212,j,2455015.0876242,-0.769635323601221,0.859693467617035,47954.0,1.1935133934021,23880.739,0.191,0.001,-63.08,0.1
2018-08-06 14:58:46.295,j297.110,j,2458337.12414693,-4.3948652987099,0.901735484600067,50613.0,1.11645638942719,23529.887,0.2054,0.001,-63.35,0.1
2012-01-02 05:48:22.422,j140.79,j,2455928.74192618,-7.33892978148951,0.928205728530884,48539.0,1.21426272392273,-24684.419,0.182,0.001,-63.09,0.1
2012-06-19 15:11:49.233,j152.170,j,2456098.13320872,-8.97082062632501,1.02012515068054,45428.0,1.12628400325775,21876.084,0.181,0.001,-63.08,0.1
2018-08-06 15:00:46.227,j297.111,j,2458337.12553504,-7.62943605443262,1.05178070068359,50717.0,1.12607669830322,23526.874,0.2048,0.001,-63.37,0.1
2005-11-19 05:06:51.864,j13.497,j,2453693.71310028,-0.0460158978254128,0.95894330739975,105958.0,1.25271606445312,-12775.036,0.224,0.001,-63.11,0.1
2005-11-21 08:54:39.548,j13.1586,j,2453695.87129106,0.952861665716568,0.961079657077789,105208.0,1.27999544143677,-13920.922,0.218,0.001,-63.24,0.1
2017-06-20 14:54:48.901,j258.239,j,2457925.12139932,-1.71360181699595,1.06456053256989,49831.0,1.13025534152985,22019.111,0.2179,0.001,-62.89,0.1
2006-09-05 09:59:35.716,j23.1089,j,2453983.9163856,2.30915838729052,0.908946573734283,97107.0,1.2745543718338,17282.503,0.21,0.001,-63.05,0.1
2010-11-16 12:05:13.368,j856.176,j,2455517.00362695,-0.840253769411447,0.906349897384644,79196.0,1.20598208904266,-12125.703,0.1805,0.001,,
2010-11-21 10:18:28.218,j106.235,j,2455521.92949326,3.35092443588366,1.09644746780396,49378.0,1.16373431682587,-13942.925,0.178,0.001,-63.23,0.1
2012-12-04 04:49:31.221,j163.261,j,2456265.7010558,4.40185610768029,1.08107495307922,48812.0,1.17350256443024,-18141.853,0.179,0.001,-63.26,0.1
2005-11-19 10:29:53.047,j13.586,j,2453693.93741952,-1.23573519888871,0.933331310749054,104890.0,1.24503266811371,-13290.675,0.223,0.001,-63.25,0.1
2015-11-13 10:33:36.040,j217.92,j,2457339.94000046,0.432148758831772,1.06076920032501,50053.0,1.13778376579285,-10700.281,0.2083,0.001,-62.95,0.1
2012-09-22 13:17:26.749,j159.126,j,2456193.05378182,-5.02871639236929,0.979740619659424,50309.0,1.07359218597412,10847.397,0.181,0.001,-63.31,0.1
2009-01-07 08:43:14.612,j64.112,j,2454838.86336356,-4.07867621554946,1.13628256320953,47485.0,1.10878157615662,-25465.908,0.192,0.001,-63.36,0.1
2005-11-19 10:27:04.056,j13.585,j,2453693.93546361,-0.80657397388795,0.946649849414825,104539.0,1.25702214241028,-13287.179,0.222,0.001,-63.24,0.1
2011-10-07 08:33:22.784,j133.90,j,2455841.8565137,-0.885653062674433,1.11805522441864,48779.0,1.13956832885742,5496.144,0.175,0.001,-63.14,0.1
2012-06-19 15:09:59.238,j152.169,j,2456098.13193563,-8.99403980869329,0.984978973865509,46402.0,1.1268402338028,21878.168,0.181,0.001,-63.07,0.1
2012-02-15 05:24:48.106,j145.73,j,2455972.72555678,-5.99238482281334,0.94111829996109,50232.0,1.1498886346817,-22681.067,0.181,0.001,-63.37,0.1
2015-07-14 15:00:51.695,j202.2114,j,2457218.12559832,-3.96702997290782,0.914496243000031,49863.0,1.14699459075928,24664.405,0.2066,0.001,-63.24,0.1
2014-07-08 15:01:05.347,j189.910,j,2456847.12575633,1.66247794310568,0.882177293300629,50297.0,1.16530764102936,24351.143,0.2076,0.001,-62.88,0.1
2015-11-13 10:29:31.018,j217.90,j,2457339.93716456,1.05083302495277,1.05960118770599,49772.0,1.1443737745285,-10694.718,0.209,0.001,-63.01,0.1
2015-08-02 15:03:41.086,j205.330,j,2457237.12755887,-8.80326796575602,0.860945165157318,49621.0,1.23495352268219,24003.93,0.1985,0.001,-63.11,0.1
2009-10-29 10:46:10.899,j78.150,j,2455133.94873726,2.43106082986838,0.971324265003204,49235.0,1.16516315937042,-4584.364,0.184,0.001,-63.29,0.1
2007-08-26 13:46:41.175,j43.4199,j,2454339.07408767,-3.51941049357522,0.916976869106293,56458.0,1.2147536277771,19811.784,0.196,0.001,-63.04,0.1
2012-09-02 14:08:12.856,j158.345,j,2456173.08903768,-10.1933205397022,1.03825545310974,49852.0,1.16918361186981,17669.189,0.182,0.001,-63.07,0.1
2005-11-19 10:32:45.061,j13.587,j,2453693.93941043,8.94191061888705e-05,0.950199127197266,104008.0,1.25946617126465,-13294.195,0.222,0.001,-63.21,0.1
2019-08-27 12:35:53.364,j341.107,j,2458723.02492319,-0.502366412329138,1.00751781463623,50170.0,1.15930211544037,19704.137,0.2015,0.001,-63.29,0.1
2011-11-11 08:39:29.916,j883.122,j,2455876.86076292,-0.0729968519686821,1.0096789598465,78518.0,1.18027424812317,-9698.83,0.1811,0.001,,
2013-10-19 08:53:08.727,j182.113,j,2456584.87023989,1.22212551230562,1.14033424854279,48302.0,1.16532146930695,47.701,0.197,0.001,-63.01,0.1
2013-08-09 14:43:25.436,j177.328,j,2456514.11348884,1.43140476544913,1.03454577922821,49941.0,1.14552962779999,23113.223,0.193,0.001,-63.03,0.1
