date,observation_id,tel,jd,mnvel,errvel,cts,mdchi,bc,svalue,svalue_err,trv,trv_err
2004-05-28 11:00:13.894,k85.80,k,2453153.95849414,-85.2036274697619,1.47864079475403,98286.0,1.11332428455353,19366.751,,,,
2008-05-17 11:57:52.190,j54.1486,j,2454603.99852072,-110.3834040801,1.55719327926636,44333.0,1.16994738578796,22186.101,0.152,0.001,-50.16,0.1
2009-07-10 12:15:12.638,j821.160,j,2455023.01056294,17.3403944223957,1.13396978378296,73404.0,1.1259880065918,2981.547,0.1495,0.001,,
2014-12-11 04:18:52.887,j195.460,j,2457002.67977879,-67.4857202186776,1.22856557369232,44752.0,1.10795140266418,-15860.705,0.1486,0.001,-50.41,0.1
2006-04-12 15:00:52.509,j18.244,j,2453838.12560774,-117.704125334239,1.20282089710236,77984.0,1.2896431684494,25852.622,0.156,0.001,-50.42,0.1
2008-03-23 15:24:37.438,j53.722,j,2454549.14209998,-127.334927922134,1.19625174999237,44125.0,1.15077388286591,24067.809,0.153,0.001,-50.24,0.1
2016-07-25 07:52:50.874,j234.373,j,2457594.8283666,-105.166097009287,1.42894530296326,48059.0,1.11376821994781,-3098.54,0.1492,0.001,-50.38,0.1
2010-04-03 14:59:27.895,j88.207,j,2455290.12462842,69.2177378692086,1.16984140872955,46717.0,1.17701756954193,25418.403,0.149,0.001,-50.16,0.1
2014-07-26 05:56:51.897,j190.770,j,2456864.74782288,27.155426752939,1.47865104675293,45737.0,1.13877105712891,-3130.001,0.1568,0.001,-50.21,0.1
2007-10-25 06:19:31.942,j47.714,j,2454398.76356414,-50.338612011297,1.23971939086914,66865.0,1.08299434185028,-26058.38,0.154,0.001,-50.26,0.1
2009-06-03 11:39:20.614,j70.764,j,2454985.98565526,33.2848670700145,1.39385509490967,45131.0,1.18271720409393,17528.807,0.15,0.001,-50.28,0.1
2006-07-09 13:16:14.750,j19.254,j,2453926.0529485,-177.958179933765,1.1193630695343,90753.0,1.15146505832672,3373.488,0.159,0.001,-50.2,0.1
2008-08-23 11:33:49.503,j800.169,j,2454701.98182295,42.2546858738298,1.19673299789429,71006.0,1.10700047016144,-15308.335,0.1499,0.001,,
2010-06-30 15:11:12.722,j93.1349,j,2455378.13278614,116.483684006997,1.21598899364471,45728.0,1.17604959011078,7046.395,0.147,0.001,-50.16,0.1
2009-12-02 05:43:22.678,j833.120,j,2455167.73845692,-56.4144516245679,1.10252571105957,73200.0,1.12871825695038,-18869.084,0.1497,0.001,,
2012-04-10 15:19:02.786,j149.200,j,2456028.13822669,139.19654472264,1.22698247432709,47005.0,1.16481173038483,25807.056,0.154,0.001,-50.21,0.1
2010-03-03 15:32:03.982,j839.193,j,2455259.14726831,15.2596225517281,1.16869235038757,73182.0,1.17697763442993,19261.863,0.1508,0.001,,
2018-05-26 11:34:20.575,j290.473,j,2458264.98218258,-180.516239132717,1.63720440864563,23803.0,1.09624004364014,20050.512,0.1545,0.001,-50.31,0.1
2008-06-18 12:34:40.649,j55.552,j,2454636.02408158,-51.6587354926605,1.29917883872986,44283.0,1.16738104820251,11945.504,0.151,0.001,-50.45,0.1
2015-07-04 09:22:56.438,j202.287,j,2457207.89093099,30.0820588037516,1.34463691711426,46353.0,1.11963224411011,6148.899,0.1517,0.001,-50.1,0.1
2009-12-07 04:51:18.346,j80.768,j,2455172.70229567,-62.9481352282371,1.34553837776184,45337.0,1.10760951042175,-17193.244,0.149,0.001,-50.26,0.1
2009-07-09 13:56:42.679,j820.188,j,2455022.08104952,12.1282160209639,1.20710968971252,72070.0,1.14478838443756,3224.867,0.1501,0.001,,
2005-11-19 04:24:22.072,j13.484,j,2453693.6835888,-57.7051597431864,1.09674346446991,97756.0,1.17201125621796,-22398.35,0.16,0.001,-50.37,0.1
2006-04-16 14:57:22.109,j18.733,j,2453842.12317256,-128.904917719586,1.0814551115036,77798.0,1.22242724895477,25863.405,0.156,0.001,-50.2,0.1
2008-12-20 04:57:08.279,j809.109,j,2454820.70634582,60.6962582875523,1.40432679653168,50936.0,1.08773708343506,-12191.143,0.1494,0.001,,
2006-09-05 06:44:55.517,j23.1035,j,2453983.78119811,-152.948185946279,1.06485831737518,89553.0,1.17607164382935,-18979.976,0.158,0.001,-50.5,0.1
2011-08-21 07:12:33.739,j130.1680,j,2455794.8003905,-19.7160256292077,1.34676790237427,31457.0,1.09980642795563,-13789.994,0.142,0.001,-50.3,0.1
2010-06-23 10:10:38.368,j848.149,j,2455370.92405519,117.870370360949,1.22200131416321,74882.0,1.12936747074127,10486.229,0.1496,0.001,,
2009-08-08 12:41:28.025,j827.184,j,2455052.02879658,8.16226433854974,1.17723989486694,72090.0,1.1536431312561,-9510.166,0.15,0.001,,
2019-06-12 09:00:50.767,j333.489,j,2458646.87558758,-74.9086191912166,1.23428201675415,48187.0,1.12455713748932,14898.211,0.1615,0.001,-50.36,0.1
2008-08-24 09:56:28.346,j801.144,j,2454702.91421697,42.1404493909493,1.04621267318726,69582.0,1.14570760726929,-15510.64,0.1504,0.001,,
2017-09-04 07:32:52.905,j270.274,j,2458000.81450121,-49.9630953451118,1.15597927570343,47950.0,1.08748626708984,-18828.207,0.1502,0.001,-50.22,0.1
2018-07-01 15:10:00.628,j293.520,j,2458301.13195171,-214.678440684488,1.52044999599457,46198.0,1.13889169692993,6636.368,0.1521,0.001,-50.17,0.1
2009-08-06 12:07:36.071,j825.173,j,2455050.0052786,7.91617383866462,1.07814955711365,71991.0,1.11679482460022,-8642.152,0.0,0.001,,
2005-06-25 11:02:41.796,j08.205,j,2453546.96020597,-12.0693024804052,1.05498540401459,93431.0,1.29440689086914,9454.038,0.163,0.001,-50.48,0.1
2010-07-31 13:02:09.373,j851.203,j,2455409.04316404,120.032324501608,1.09479129314423,73677.0,1.14254772663116,-6083.912,0.1483,0.001,,
2007-08-24 12:05:35.983,j43.2158,j,2454337.00388869,-31.5807836784305,1.27418482303619,53323.0,1.15478813648224,-15463.252,0.154,0.001,-50.14,0.1
2008-12-10 05:06:24.794,j63.1583,j,2454810.71278697,64.4030049143733,1.33171486854553,44424.0,1.09427177906036,-16039.01,0.149,0.001,-50.25,0.1
2015-06-26 10:29:22.098,j201.411,j,2457199.93706132,31.2840343665379,1.25550496578217,45367.0,1.1369776725769,9334.661,0.1516,0.001,-50.19,0.1
2007-08-31 09:15:27.732,j45.167,j,2454343.88573764,-37.5061631007399,1.16855478286743,69692.0,1.15528738498688,-17602.738,0.154,0.001,-50.13,0.1
2010-08-01 13:04:20.627,j852.187,j,2455410.04468318,124.188330830576,1.101233959198,75216.0,1.11818742752075,-6510.569,0.1486,0.001,,
2015-06-24 08:33:04.281,j201.89,j,2457197.85629955,26.4889603781761,1.39174807071686,46123.0,1.15245449542999,10357.827,0.1514,0.001,-50.33,0.1
2009-08-07 12:33:32.566,j826.165,j,2455051.02329359,11.3210290713216,1.08698618412018,72143.0,1.1671736240387,-9091.29,0.1508,0.001,,
2009-12-01 05:05:54.187,j832.114,j,2455166.71243272,-55.6441794994878,1.19672632217407,73715.0,1.09729444980621,-19160.914,0.1498,0.001,,
2016-11-21 04:29:36.578,j246.468,j,2457713.68722891,-177.049629946893,1.26072037220001,45481.0,1.1296945810318,-21894.831,0.1489,0.001,-50.33,0.1
2015-08-28 06:16:05.316,j210.82,j,2457262.76117264,29.1672417863199,1.43352544307709,47772.0,1.12488174438477,-16208.189,0.1527,0.001,-49.96,0.1
2013-08-15 05:35:01.876,j178.264,j,2456519.7326606,28.9576014293202,1.36210691928864,44642.0,1.12901675701141,-11512.509,0.137,0.001,-50.14,0.1
2010-07-30 13:08:46.930,j850.25,j,2455408.04776539,123.331579183562,1.13259100914001,74429.0,1.13238787651062,-5668.264,0.1495,0.001,,
2015-06-06 10:31:08.097,j200.106,j,2457179.93828816,23.075863500512,1.23600196838379,45826.0,1.10787391662598,16847.384,0.1511,0.001,-50.09,0.1
2011-06-14 11:11:42.218,j122.271,j,2455726.96646086,21.257589425048,1.44357538223267,45736.0,1.16905581951141,13938.114,0.149,0.001,-50.18,0.1
2010-08-24 05:59:32.378,j97.1472,j,2455432.7496803,131.157774669939,1.42418503761292,46734.0,1.20929670333862,-14846.037,0.149,0.001,-50.39,0.1
2011-03-15 14:46:23.367,j116.665,j,2455636.11554823,65.7092213285351,1.20079720020294,46987.0,1.18121922016144,22430.186,0.149,0.001,-50.21,0.1
2014-08-09 08:11:10.587,j192.74,j,2456878.84109476,11.7621851612697,1.41870427131653,38291.0,1.1418331861496,-9301.314,0.1514,0.001,-50.21,0.1
2008-08-25 11:21:17.933,j802.153,j,2454703.97312423,39.383071094936,1.19500041007996,71134.0,1.09500098228455,-16006.163,0.1501,0.001,,
2008-12-18 04:20:10.682,j807.117,j,2454818.68067919,58.6548805795914,1.38322961330414,74761.0,1.19000601768494,-12986.095,0.1529,0.001,,
2009-11-08 06:23:54.694,j829.128,j,2455143.76660526,-46.1253841820007,1.22704875469208,71884.0,1.10483014583588,-24650.966,0.1496,0.001,,
2010-11-18 05:47:56.807,j858.120,j,2455518.74162971,105.33202868613,1.25925314426422,73958.0,1.16274809837341,-22757.51,0.1495,0.001,,
2008-05-16 11:15:14.684,j54.1073,j,2454602.96891995,-106.423828906441,1.26108312606812,44173.0,1.21226179599762,22483.75,0.152,0.001,-50.21,0.1
2015-05-08 11:35:32.953,j199.75,j,2457150.98302029,-19.7784844285993,1.26011943817139,46639.0,1.17549884319305,24191.28,0.1517,0.001,-50.07,0.1
2008-08-26 10:50:32.976,j803.154,j,2454704.95177056,40.6526735392386,1.06830143928528,70756.0,1.09339654445648,-16313.649,0.1508,0.001,,
2009-07-03 08:39:52.991,j72.416,j,2455015.86102999,18.3808571306379,1.21483993530273,44287.0,1.15471434593201,6421.63,0.149,0.001,-50.18,0.1
2010-09-29 06:14:25.101,j100.1423,j,2455468.76001274,118.660085666113,1.37494158744812,23991.0,1.11703753471375,-24510.406,0.148,0.001,-50.24,0.1
2007-05-29 13:58:12.913,j32.1396,j,2454250.0820939,-12.9754687766523,1.17574965953827,70015.0,1.19569742679596,18944.746,0.153,0.001,-50.31,0.1
2008-07-25 11:27:59.014,j56.1353,j,2454672.97776636,15.466036353588,1.04587054252625,69001.0,1.19888949394226,-3570.217,0.152,0.001,-50.23,0.1
2010-05-05 13:46:32.567,j90.1068,j,2455322.07398804,98.9973656639013,1.2614529132843,46681.0,1.17024385929108,24425.361,0.148,0.001,-50.21,0.1
2008-09-12 08:01:55.628,j59.1297,j,2454721.83467162,47.6269438509282,1.19457566738129,44184.0,1.09823107719421,-21257.712,0.149,0.001,-50.28,0.1
2011-05-22 14:33:14.412,j120.370,j,2455704.1064168,31.658745662864,1.41917610168457,47014.0,1.16594231128693,20861.464,0.149,0.001,-49.86,0.1
2008-11-07 06:26:23.650,j61.90,j,2454777.76832928,61.5771476988808,1.36582386493683,44433.0,1.10752713680267,-24766.68,0.151,0.001,-50.24,0.1
2011-10-09 04:44:08.237,j133.563,j,2455843.69731756,-23.6354891644411,1.19230473041534,46607.0,1.13825166225433,-25510.47,0.149,0.001,-50.37,0.1
2009-07-11 14:11:25.501,j822.196,j,2455024.09126737,12.4502857367222,1.13831770420074,73241.0,1.14814901351929,2343.884,0.1499,0.001,,
2006-12-15 04:45:48.610,j26.520,j,2454084.69847928,-14.8735352185871,2.0240159034729,12706.0,1.02883577346802,-14371.489,0.155,0.001,-50.11,0.1
2009-07-12 13:46:54.206,j823.179,j,2455025.0742385,14.3209962075563,1.11179232597351,70751.0,1.17247247695923,1950.046,0.1493,0.001,,
2008-12-08 04:40:32.165,j63.971,j,2454808.69481673,63.7972152347506,1.2800121307373,44585.0,1.1341609954834,-16739.934,0.151,0.001,-50.08,0.1
2015-09-25 07:17:33.184,j213.92,j,2457290.8038563,31.7432435897249,1.31058728694916,46563.0,1.14828050136566,-23919.08,0.1489,0.001,-50.28,0.1
2007-08-25 07:19:55.470,j43.3127,j,2454337.80550313,-27.7626376857809,1.09439098834991,69962.0,1.15609395503998,-15306.184,0.155,0.001,-50.29,0.1
2009-08-09 13:05:15.289,j828.182,j,2455053.04531584,4.51362305966237,1.18398380279541,72724.0,1.1449156999588,-9944.091,0.1498,0.001,,
2019-06-17 05:42:17.855,bmc.189,apf,2458651.73770666,-37.387475015345,4.27463722229004,5061.0,1.11945104598999,13114.73,0.145376276352,0.002,,
2015-06-22 09:45:49.406,ajx.261,apf,2457195.90682183,55.5670578834169,2.25010800361633,31459.0,1.25026297569275,10792.48,0.133017774788,0.002,,
2019-06-21 05:53:05.762,bmd.191,apf,2458655.74520558,-49.0905262072684,3.66345763206482,5819.0,1.12467563152313,11581.348,0.105377281949,0.002,,
2018-08-18 06:10:19.318,bgj.198,apf,2458348.75716803,-179.479529401836,2.49802708625793,27531.0,1.29691958427429,-12883.533,0.137172426951,0.002,,
2015-04-18 11:02:37.588,aiq.271,apf,2457130.96015727,-30.4343359578763,2.64709401130676,14563.0,1.15544474124908,25973.376,0.137651678912,0.002,,
2019-04-13 09:43:23.056,bkx.237,apf,2458586.90512796,-26.6222630443016,3.62875986099243,6303.0,1.11899030208588,26049.009,0.18812897971,0.002,,
2013-08-11 07:12:49.327,aad.116,apf,2456515.80057092,43.1092202343437,2.44731092453003,28958.0,1.2704416513443,-10340.819,0.139052904027,0.002,,
2015-07-24 06:33:43.284,akp.217,apf,2457227.77341764,71.7437973977261,2.42292737960815,25976.0,1.24178087711334,-2452.427,0.136652923529,0.002,,
2019-07-17 07:04:27.447,bmr.270,apf,2458681.79476212,-60.1279720602699,4.59943532943726,3663.0,1.12976479530334,565.29,0.125686487928,0.002,,
2019-04-28 09:17:11.412,bld.236,apf,2458601.88693764,-43.1959365714119,3.40040397644043,7125.0,1.13213169574738,25481.952,0.144447732688,0.002,,
2019-04-28 09:17:11.412,bld.236,apf,2458601.88693764,-43.1959365714119,3.40040397644043,7125.0,1.13213169574738,25481.952,0.144447732688,0.002,,
2019-06-13 07:13:33.548,blx.201,apf,2458647.80108273,-43.4082587346557,3.70816731452942,8315.0,1.13621866703033,14481.571,0.140706773806,0.002,,
2018-08-02 07:24:33.020,bga.219,apf,2458332.80871551,-183.599601742515,2.48212361335754,28173.0,1.29003858566284,-6502.48,0.137017268291,0.002,,
2018-08-02 07:24:33.020,bga.219,apf,2458332.80871551,-183.599601742515,2.48212361335754,28173.0,1.29003858566284,-6502.48,0.137017268291,0.002,,
2015-08-31 04:52:45.009,alg.209,apf,2457265.70329871,75.662085714396,2.85223841667175,12347.0,1.15225696563721,-17299.345,0.134186113108,0.002,,
2015-06-12 10:14:58.940,ajr.216,apf,2457185.92707106,52.0091960455253,2.81548714637756,18045.0,1.1857635974884,14553.474,0.135687180317,0.002,,
2015-06-18 10:12:47.168,ajv.272,apf,2457191.92554592,51.7335639645488,2.24664783477783,31987.0,1.27573430538177,12311.022,0.139861514564,0.002,,
2013-10-26 04:48:09.372,abi.154,apf,2456591.70010847,125.204272215551,2.7738299369812,16847.0,1.18502342700958,-26000.339,0.139882967335,0.002,,
2019-06-03 10:54:18.339,blt.228,apf,2458637.95437892,-48.0895482411918,3.11895275115967,10091.0,1.15769863128662,17562.982,0.142561890959,0.002,,
2017-06-29 09:11:06.419,ayl.242,apf,2457933.88271318,1.98813783484543,2.52966690063477,31135.0,1.24718832969666,7809.756,0.135228871934,0.002,,
2014-08-23 06:19:09.016,afx.216,apf,2456892.7632988,37.7092570449699,2.88095211982727,15381.0,1.17901766300201,-14767.271,0.138161384077,0.002,,
2014-08-25 05:15:06.547,afy.206,apf,2456894.71882578,36.6209343232199,2.73159098625183,15814.0,1.17612528800964,-15375.094,0.136870219367,0.002,,
2019-05-02 10:47:11.577,ble.252,apf,2458605.94943955,-40.0228202306572,3.1151978969574,8068.0,1.14186203479767,24937.824,0.146478617381,0.002,,
2019-05-02 10:47:11.577,ble.252,apf,2458605.94943955,-40.0228202306572,3.1151978969574,8068.0,1.14186203479767,24937.824,0.146478617381,0.002,,
2019-07-22 06:31:35.619,bmt.207,apf,2458686.77194003,-64.4403620108901,4.45892238616943,4381.0,1.13930559158325,-1546.159,0.14037042117,0.002,,
2014-08-22 05:02:10.505,afw.188,apf,2456891.70984381,37.2591490403481,2.60568594932556,15084.0,1.18217718601227,-14256.007,0.138011071981,0.002,,
2019-06-14 10:30:30.129,blz.227,apf,2458648.93784871,-41.0488953265386,3.26008915901184,8689.0,1.12949538230896,13781.267,0.147780431692,0.002,,
2017-07-25 06:31:41.943,ayy.205,apf,2457959.77201323,1.94760150589933,3.88405680656433,5649.0,1.11460268497467,-3093.905,0.131287958582,0.002,,
2014-05-03 12:35:23.590,adw.231,apf,2456781.02457859,90.339765362289,4.55961322784424,7678.0,1.21621417999268,24597.064,0.159664654199,0.002,,
2015-06-06 10:55:50.120,ajo.247,apf,2457179.9554412,39.329543337209,2.58874106407166,25223.0,1.24642491340637,16561.708,0.134105599326,0.002,,
2013-10-04 06:01:38.093,aaw.159,apf,2456569.75113533,111.508588708606,5.8028769493103,10058.0,1.51437973976135,-25390.292,0.13263445793,0.002,,
2014-05-15 11:14:51.839,aeb.241,apf,2456792.96865554,87.2851775008899,3.36908316612244,10215.0,1.12253594398499,22594.016,0.139587566884,0.002,,
2014-08-17 06:51:32.503,aft.219,apf,2456886.78579286,37.8648651428116,2.56212592124939,15347.0,1.15646982192993,-12558.937,0.127830558968,0.002,,
2013-10-26 04:17:30.521,abi.147,apf,2456591.67882547,126.255870238412,2.63265085220337,16772.0,1.18880259990692,-25969.28,0.136924620847,0.002,,
2015-07-26 07:32:16.477,akq.243,apf,2457229.8140796,71.023568323489,2.50055408477783,27129.0,1.25761306285858,-3429.175,0.136854352339,0.002,,
2017-08-31 07:04:14.986,azt.228,apf,2457996.79461789,-18.3386830945063,2.45028805732727,31720.0,1.31121301651001,-17710.262,0.134425497681,0.002,,
2015-11-08 03:15:31.557,amj.213,apf,2457334.63578191,54.3523090771401,2.39713454246521,31083.0,1.29864645004272,-24665.874,0.134861224808,0.002,,
2014-07-20 08:26:47.625,afg.226,apf,2456858.8519401,61.6287059658059,4.21793127059937,6012.0,1.11787104606628,-1008.679,0.142159294368,0.002,,
2014-08-26 06:05:13.958,afz.206,apf,2456895.75363377,31.4981929888044,2.67579531669617,15599.0,1.16928505897522,-15823.687,0.14973710935,0.002,,
2014-08-17 07:14:08.465,aft.220,apf,2456886.80148686,30.695116068527,2.70088863372803,15100.0,1.15950810909271,-12599.816,0.135608806317,0.002,,
2013-08-30 05:47:07.849,aak.106,apf,2456534.74106307,79.7978006242372,2.37371277809143,26443.0,1.2476304769516,-17231.42,0.136576446898,0.002,,
2015-06-23 10:07:12.531,ajy.262,apf,2457196.92167281,55.355969891812,2.22545170783997,31271.0,1.24546730518341,10353.236,0.131818674681,0.002,,
2017-06-27 09:20:41.676,ayk.238,apf,2457931.88937125,4.69845936437123,2.55525970458984,31417.0,1.2609955072403,8622.044,0.129312762581,0.002,,
2013-09-27 05:41:48.965,aat.162,apf,2456562.73737228,105.195333245312,3.00249052047729,10974.0,1.14993357658386,-24365.447,0.13912735341,0.002,,
2017-08-01 08:07:32.445,aze.216,apf,2457966.83856997,-6.62104199226708,2.69885087013245,30109.0,1.31912636756897,-6287.715,0.13088123271,0.002,,
2014-09-17 04:21:48.864,agl.204,apf,2456917.68181555,28.3278820988702,2.8752613067627,16152.0,1.18353366851807,-22174.329,0.138689559132,0.002,,
2018-07-24 08:27:53.867,bfv.213,apf,2458323.85270679,-180.737701957441,2.37305235862732,29417.0,1.30793750286102,-2764.829,0.135847128136,0.002,,
2015-04-03 10:45:17.963,aii.290,apf,2457115.94812457,-55.4975272312577,2.47864294052124,18191.0,1.18045210838318,25459.452,0.139721734713,0.002,,
2019-07-05 08:31:23.088,bml.202,apf,2458669.85512833,-49.0521055634458,2.98619961738586,11176.0,1.1497061252594,5583.474,0.145943393662,0.002,,
2014-07-29 07:09:04.179,afk.189,apf,2456867.79796503,60.174212029792,3.08155059814453,15391.0,1.20667779445648,-4784.912,0.137060212765,0.002,,
2019-06-26 05:23:12.522,bmh.185,apf,2458660.72445049,-42.3232123201939,4.45418453216553,4459.0,1.10813927650452,9636.372,0.14340747486,0.002,,
2018-08-12 07:05:06.508,bgh.214,apf,2458342.79521421,-181.954220450121,2.64362788200378,25440.0,1.27692544460297,-10624.771,0.140073074743,0.002,,
2019-06-03 11:05:02.364,blt.229,apf,2458637.96183292,-44.2289690234347,3.30870532989502,10285.0,1.15676021575928,17543.417,0.148627806674,0.002,,
2015-04-23 10:49:15.441,ait.223,apf,2457135.95087316,-20.9498567642966,2.55221843719482,20593.0,1.19922816753387,25771.532,0.134327707126,0.002,,
2015-10-13 04:14:30.561,aly.203,apf,2457308.6767426,57.7255451426008,2.32439970970154,33010.0,1.33904683589935,-25979.234,0.128393045691,0.002,,
2015-08-22 04:59:51.930,alc.160,apf,2457256.70823993,73.0370376273363,2.6242516040802,27506.0,1.28014290332794,-14171.642,0.13528324406,0.002,,
2014-07-01 09:40:55.769,aex.214,apf,2456839.90342325,67.9449809282294,2.93718361854553,15621.0,1.14536392688751,7027.52,0.131465849576,0.002,,
2018-07-27 08:56:25.010,bfw.346,apf,2458326.87251169,-185.764027403707,2.65593218803406,25070.0,1.26042091846466,-4110.049,0.135160936948,0.002,,
2014-10-05 04:44:26.968,ags.191,apf,2456935.69753435,8.57819034242868,3.00127935409546,12152.0,1.15495383739471,-25361.653,0.140538054514,0.002,,
2013-10-04 04:24:34.560,aaw.156,apf,2456569.68373333,117.422905012624,6.28596448898315,10195.0,1.54608404636383,-25258.933,0.134720934726,0.002,,
2019-07-11 08:11:55.469,bmn.284,apf,2458675.84161422,-59.9780732527968,3.18350863456726,11387.0,1.17380046844482,3036.921,0.138878149771,0.002,,
2018-08-29 04:24:33.642,bgp.206,apf,2458359.68372271,-155.481949719921,2.4624502658844,28323.0,1.29416179656982,-16656.563,0.139320586334,0.002,,
2014-05-12 11:30:23.145,aea.227,apf,2456789.97943455,88.8229235357585,3.11009788513184,10619.0,1.11806571483612,23185.664,0.123811705266,0.002,,
2019-07-13 07:49:54.928,bmp.113,apf,2458677.82633019,-50.5797812360848,3.93571162223816,5528.0,1.11383891105652,2213.621,0.134031922739,0.002,,
2019-07-18 05:45:26.505,bms.207,apf,2458682.7398901,-54.1648262734265,4.76166534423828,3888.0,1.11713492870331,269.862,0.142292719768,0.002,,
2014-08-11 06:47:33.093,afq.202,apf,2456880.78302191,39.6157733045007,2.93926596641541,15706.0,1.19404220581055,-10179.883,0.113617246571,0.002,,
2015-09-11 05:29:42.527,all.217,apf,2457276.72896443,71.9223655785676,2.63060736656189,19802.0,1.23070669174194,-20714.353,0.13557119712,0.002,,
2014-07-20 08:53:52.636,afg.227,apf,2456858.8707481,63.1963003204793,3.71307921409607,9192.0,1.14435827732086,-1059.203,0.127170016637,0.002,,
2015-11-06 03:13:37.686,ami.206,apf,2457332.63446396,48.283508899089,2.94957947731018,20729.0,1.2400541305542,-24942.359,0.128898747721,0.002,,
2019-07-01 05:25:25.484,bmj.188,apf,2458665.7259894,-51.9747012972549,4.38496923446655,4467.0,1.09610521793365,7580.77,0.151163081278,0.002,,
2015-04-20 11:06:07.364,air.236,apf,2457132.96258523,-23.8718442317742,2.28557968139648,29241.0,1.24482154846191,25905.552,0.142752690597,0.002,,
