,jd,mnvel,errvel,tel
0,2451883.044479,6.746040029774036,1.1748816519980505,k
1,2451884.130856,6.287849111805286,1.2152863187700536,k
2,2451898.112847,7.226295156727161,1.071585485386782,k
3,2451899.061296,6.524619741688099,1.1543586886235793,k
4,2451900.093102,7.645805044422474,1.1093318888907697,k
5,2451901.162106,1.8496777250865364,1.2652892936575937,k
6,2451971.989861,-12.584968881358776,1.1704209135765125,k
7,2451972.968727,-6.539741830577526,1.2694020540335966,k
8,2451973.876412,-5.890083627452526,1.0577796748395492,k
9,2451974.863634,-11.702255563487682,1.0719177458595417,k
10,2452243.100139,-68.23892243360487,1.3783732513095281,k
11,2452575.118009,-10.096672372569714,1.296300780559741,k
12,2452601.050486,-8.754646615733776,1.1996586054536178,k
13,2452651.993646,-5.091224984874401,1.1389127050298196,k
14,2452682.957187,2.352897329578724,1.257156678955077,k
15,2452777.764039,11.880988760242786,1.4971882458180645,k
16,2452989.915116,11.06301848436388,3.7854212504545006,k
17,2453015.8989,14.619987173328724,1.196664333093081,k
18,2453016.889132,16.801215811024036,1.224983947710937,k
19,2453044.839317,17.973212881336536,1.3040716795685994,k
20,2453071.902778,20.377059622059193,1.1805402578606736,k
21,2453073.986741013,22.604719706215878,1.0039799029472658,k
22,2453076.955729,26.30307738328966,1.291520140511148,k
23,2453369.895775,29.214612665052755,0.9693272007147634,j
24,2453426.902604,27.14627838067397,0.9224195594193401,j
25,2453483.761736,24.893525383092012,0.8539442738930552,j
26,2453723.998773,19.337230797551797,0.9091735552417296,j
27,2453751.85625,19.685524668070222,0.9141996254537973,j
28,2453752.9414,20.936213917485947,1.0494639777081383,j
29,2453753.849552594,17.454271563908144,0.7718583968849656,j
30,2453775.949757,13.264244003544185,1.0047140165113044,j
31,2454084.068819,-2.6031608597645572,1.0745319230248724,j
32,2454456.046285,-72.0127445580078,1.0871207494576292,j
33,2454545.884919,-87.67169198375154,1.0025177050222998,j
34,2454808.128993,-46.40656457529592,1.2231610662281025,j
35,2454867.826701,-34.01385066411995,1.2291788667771744,j
36,2455189.029094,-5.461604622436312,1.108990254139061,j
37,2455285.831204,0.49041977497616784,1.1435052301894035,j
38,2455313.785487,4.717294280419452,1.1393186735233614,j
39,2455468.147839,1.116524072700372,0.9739616501950046,j
40,2455523.079412,10.166346598353385,1.0535989010609454,j
41,2455546.033028,7.685920139129976,1.058534293684625,j
42,2455556.06191,9.885760586036639,1.0949247104559559,j
43,2455584.965442,15.471275959784583,1.028001828406725,j
44,2455607.006545,5.476173851566733,1.1534505340956538,j
45,2455633.839968,5.879586332132629,1.0416852520576387,j
46,2455668.82248,3.6293983624792716,0.9999371806509253,j
47,2455852.125792,0.09497199214695229,1.0117764266424798,j
48,2455880.053791,2.745059994088251,1.052423066744041,j
49,2455904.151248,0.9193435130361678,1.0402444223602114,j
50,2455973.017769,-3.9436474242272404,1.1461004054917565,j
51,2455996.970379,-11.559226710446577,3.501693896784951,j
52,2456075.742704,-3.4827777969682003,1.1583544853259842,j
53,2456318.851456,-17.123732516908134,1.0762742542693255,j
54,2456586.114446,-51.54424012949198,1.1863110923431983,j
55,2456640.984413,-65.79581853317495,1.0995736773695617,j
56,2457057.981948,-59.64797219215052,1.1676053368000774,j
57,2457297.144963,-14.185784163881749,0.9801539061934039,j
58,2457679.156671,13.643487495914087,1.2501990366951832,j
59,2457698.150089,11.266505724821343,0.9890639014186521,j
60,2457704.114925,8.770015724118537,1.163329594066506,j
61,2458384.128095,21.72509505489211,1.1372544846138437,j
62,2458389.131721,21.485178508023893,1.6355225025969935,j
63,2458490.973001,10.850186194576395,1.120295572061549,j
64,2458491.904635,12.679982477909714,1.1171454076173195,j
65,2458508.977906,18.132632020621013,1.1761867488778628,j
66,2458568.756682,12.872910273168415,1.0633108298242901,j
67,2458645.731777,7.6047540493279016,1.102799696107891,j
68,2458646.741876,6.357640682589324,1.1085554308572478,j
69,2458647.736074,6.321157446844158,1.218676593967349,j
