,jd,mnvel,errvel,tel
0,2450838.737442,-41.03275998024674,1.5591082316825262,k
1,2451051.058634,-55.137358979270175,1.5397870170743726,k
2,2451072.125683,-62.75132687477799,1.4840963042877509,k
3,2451173.874074,-57.21848996071549,1.7201875254020964,k
4,2451412.139421,-52.46533902077408,1.83814093890465,k
5,2451550.939479,-50.007781342551425,1.5324519024373133,k
6,2451552.875,-51.83458645729752,1.8168047237830722,k
7,2451884.001331,-43.75885708718033,1.9549332911053603,k
8,2451901.044456,-44.17700894264908,1.6604818136182895,k
9,2452188.117141,-46.23994381813736,1.7293904247821745,k
10,2452536.980926,-54.937278107688144,1.8558501834809005,k
11,2452850.124757,-44.256247834250644,1.734641609377635,k
12,2452989.846516,-42.32628567604752,1.77557401673444,k
13,2453302.032616,-39.33859417450603,1.9052977998789629,j
14,2453984.069317,-48.33750768093796,1.4116530853145963,j
15,2456195.076932,-31.477202899445984,1.779837082874288,j
16,2457412.847576,-16.828175317602646,1.6737611463754465,j
17,2457422.9025,-14.034976684817565,1.8991394157762267,j
18,2457598.131946,-19.18175445949629,1.8530475043161192,j
19,2457601.139677,-14.22740393135723,1.8889417434988174,j
20,2457714.14535,1.8922628644882664,4.154586413548131,j
21,2457760.784416,-2.1057755392589854,1.9382897704166513,j
22,2457761.818157,11.313959556782468,1.7291754638551118,j
23,2457965.129431,-3.3591595555263325,1.7757159026610734,j
24,2457985.141872,11.353457253716073,1.5004515069385038,j
25,2457989.143818,-1.4951231061100998,1.717697575678772,j
26,2458000.01209,2.761304014570527,1.7450042524635114,j
27,2458113.855724,22.894522778212824,2.046830168597489,j
28,2458390.123032,15.572577217832219,1.9281955519329805,j
29,2458397.021385,39.02837240744637,1.7305554581369202,j
30,2458490.90421,37.61254644276225,2.061974584711412,j
