# period  BIC_array
4.859129380216233471e+02 4.906819538636682410e+00
4.891904540874049303e+02 4.097341452344153367e+00
4.925124845467543651e+02 4.555598413509869715e+00
4.958799424750898766e+02 5.645342445116511954e+00
4.992937660916447271e+02 6.245659703919955064e+00
5.027549196309648778e+02 6.112847632703505951e+00
5.062643942509052408e+02 6.559577554807219713e+00
5.098232089789270844e+02 9.007183425867424376e+00
5.134324116985857245e+02 1.394719412704944261e+01
5.170930801782218396e+02 2.044568978501774836e+01
5.208063231439724632e+02 2.672155718707290362e+01
5.245732813993516856e+02 3.048140941096744427e+01
5.283951289937692763e+02 3.085941925906763572e+01
5.322730744425060720e+02 2.942974140537444327e+01
5.362083620008060052e+02 2.761843936070863492e+01
5.402022729949113682e+02 2.555428669135244490e+01
5.442561272130259340e+02 2.219511682557822496e+01
5.483712843593832531e+02 1.833446211441605556e+01
5.525491455747802547e+02 1.546139356910225615e+01
5.567911550271560372e+02 1.531291458723080723e+01
5.610988015760005965e+02 1.880262517531900812e+01
5.654736205146274415e+02 2.533458369264326393e+01
5.699171953945914311e+02 3.241701889296291483e+01
5.744311599368115822e+02 3.810353416752514022e+01
5.790172000342338379e+02 4.223008063507950283e+01
5.836770558512015441e+02 4.468164664919640927e+01
5.884125240250189108e+02 4.451686082937021638e+01
5.932254599755597155e+02 4.171063075126403419e+01
5.981177803291650434e+02 3.778890989206684026e+01
6.030914654634716499e+02 3.438717657318284182e+01
6.081485621802784181e+02 3.236676479488733094e+01
6.132911865140231384e+02 3.206788507606097482e+01
6.185215266839749120e+02 3.316509211686116032e+01
6.238418461987829460e+02 3.484310415443997044e+01
6.292544871226455143e+02 3.790755859462205990e+01
6.347618735129916558e+02 4.437505020708431402e+01
6.403665150402898689e+02 5.374671319478238729e+01
6.460710108013234958e+02 6.244842546378367842e+01
6.518780533381192299e+02 6.713594113737462976e+01
6.577904328755752204e+02 6.674679577212282311e+01
6.638110417918131816e+02 6.138002078579438603e+01
6.699428793362869783e+02 5.193221635699364924e+01
6.761890566118311199e+02 4.068445241132303636e+01
6.825528018380252888e+02 3.104256714831444697e+01
6.890374659145988971e+02 2.563789129628503360e+01
6.956465283050030166e+02 2.586427118881647402e+01
7.023836032618683021e+02 3.138319786938245670e+01
7.092524464177429309e+02 3.834512370624861433e+01
7.162569617663767758e+02 4.287883122478933728e+01
7.234012090618020920e+02 4.437451926282119530e+01
7.306894116646894872e+02 4.569792162220983300e+01
7.381259648678351368e+02 4.863510207430590526e+01
7.457154447352756961e+02 5.031252245419500468e+01
7.534626174923693043e+02 4.808044234816270546e+01
7.613724495073405478e+02 4.211192188064251241e+01
7.694501179082079716e+02 3.611613131290687306e+01
7.777010218827999779e+02 3.366734763824024412e+01
7.861307947136698431e+02 3.685432744816216655e+01
7.947453166042973862e+02 4.656968731744927936e+01
8.035507283579350997e+02 6.051423711117013227e+01
8.125534459759845731e+02 7.629300746198259731e+01
8.217601762488131953e+02 9.042518495640979381e+01
8.311779334186471715e+02 1.004680989357511862e+02
8.408140570015266348e+02 1.037250988001069345e+02
8.506762308635101135e+02 9.885661241187517589e+01
8.607725036553052860e+02 8.884590930809463316e+01
8.711113107195585599e+02 8.084225123693659043e+01
8.817014975961117216e+02 7.815906874566962870e+01
8.925523452629066696e+02 8.045091762220363307e+01
9.036735972638949761e+02 8.622334042938200582e+01
9.150754888906363931e+02 9.113156531616959910e+01
9.267687786012709239e+02 9.289767228225719009e+01
9.387647818796089041e+02 9.536997246429655206e+01
9.510754077583037542e+02 1.031605682155081922e+02
9.637131982539293631e+02 1.151152058138545726e+02
9.766913709884435093e+02 1.248993217298893796e+02
9.900238653015380805e+02 1.264891696902659532e+02
1.003725392192029176e+03 1.185554580306784374e+02
1.017811488464467061e+03 1.041707621867408307e+02
1.032298575499930394e+03 8.807594422088641295e+01
1.047204023118420082e+03 7.568032872334788408e+01
1.062546219054976746e+03 6.922052902274663211e+01
1.078344644633828466e+03 6.943457918176045496e+01
1.094619957295366476e+03 7.723525838683781330e+01
1.111394080711074139e+03 8.994548174470219237e+01
1.128690303312994047e+03 1.005778520664061944e+02
1.146533386168919833e+03 1.040538529145765096e+02
1.164949681254104462e+03 1.004770410177789017e+02
1.183967261307569970e+03 9.094261893762177351e+01
1.203616062618753858e+03 7.816298646308678144e+01
1.223928042272002358e+03 6.675226775880173591e+01
1.244937351586107980e+03 5.978521075195385492e+01
1.266680527728889956e+03 5.509469907224320195e+01
1.289196705768291849e+03 5.022033156094630613e+01
1.312527853748972802e+03 4.710133351737431440e+01
1.336719033765039512e+03 4.801419496671360321e+01
1.361818692445885972e+03 5.066786438062399611e+01
1.387878984795100678e+03 5.298010107972095284e+01
1.414956135937461795e+03 5.347368017680037156e+01
1.443110846054028343e+03 5.271335271676116463e+01
1.472408744642987358e+03 5.141200393510189315e+01
1.502920901261295967e+03 5.113768402830555715e+01
1.534724401113558088e+03 5.241883810531317067e+01
1.567902995301433066e+03 5.137439528934919508e+01
1.602547837281691727e+03 4.490256438586902732e+01
1.638758319168364096e+03 3.656061415290059813e+01
1.676643024036379302e+03 3.112515846558517296e+01
1.716320813442875760e+03 2.881060259872765528e+01
1.757922073108705490e+03 2.585571516795744174e+01
1.801590144261724618e+03 2.046880833899740537e+01
1.847482973748164341e+03 1.402061824119982703e+01
1.895775022941272709e+03 8.813717703864313080e+00
1.946659484071808038e+03 6.868355046910892270e+00
2.000350863334120049e+03 9.153847045910879388e+00
2.057088003589198252e+03 1.450185713109294738e+01
2.117137636492488582e+03 2.017087402121615014e+01
2.180798575482574961e+03 2.248510165563493501e+01
2.248406688704566477e+03 2.089901864084231420e+01
2.320340826537276371e+03 1.673100781298580841e+01
2.397029924577202110e+03 1.156616161105375795e+01
2.478961563322947313e+03 6.881080822676267417e+00
2.566692345430032219e+03 2.713757862736201787e+00
2.660860557323970625e+03 4.045706001561484300e-01
2.762201724184084924e+03 -4.018340725724556250e-01
2.871567860215219298e+03 1.432445007122623792e+00
2.989951480604447170e+03 5.028564427530000103e+00
3.118515808389665381e+03 8.710015989073781384e+00
3.258633124635467539e+03 1.227784185619930213e+01
3.411933943601729425e+03 1.552396000968383305e+01
3.580370753684189822e+03 1.853298732780240243e+01
3.766301618993375087e+03 2.201171674435045134e+01
3.972601256654701047e+03 2.419148445725932106e+01
4.202810735221911273e+03 2.464348272304687271e+01
4.461342424377809948e+03 2.420780453939732979e+01
4.753765546425338471e+03 2.321343658975638391e+01
5.087211905483148257e+03 2.253481232654667110e+01
5.470965253541457059e+03 2.189020939658712450e+01
5.917339173397293962e+03 2.053424738132298444e+01
6.443022897014350747e+03 1.826250418681320298e+01
7.071214423605868433e+03 1.593644332408803166e+01
7.835136315857974296e+03 1.404933364510361571e+01
8.784106437460806774e+03 1.259143302818210941e+01
9.994628274863405750e+03 1.068495284865002759e+01
1.159211697042143896e+04 9.066105455922752299e+00
1.379742458058311058e+04 6.383463671447316301e+00
1.703894832527644030e+04 4.464807062996897002e+00
2.227129717353374144e+04 3.476265408983181260e+00
3.214130219419848436e+04 2.790482067879565875e+00
5.772208926999941468e+04 2.275744719481735956e+00
